@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 numeric
@attribute V80 numeric
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 numeric
@attribute V88 numeric
@attribute V89 numeric
@attribute V90 numeric
@attribute Class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32407,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.3287,0.64217,0.3287,0.64217,0.32639,0.64217,0.32639,0.64217,0.32639,0.64217,0.3287,0.64217,0.33102,0.64217,0.3287,0.64217,0.32407,0.64023,0.32176,0.6383,0.31713,0.6383,0.31019,0.63443,0.30324,0.63056,0.29167,0.62282,0.28009,0.61509,0.26852,0.60542,0.25926,0.59381,0.25,0.58414,0.24306,0.56867,0.23843,0.55706,0.23148,0.54159,0.23148,0.52805,0.23611,0.51257,0.24074,0.4971,0.25,0.47969,0.26157,0.46422,0.27546,0.44874,0.29167,0.43133,0.31019,0.41586,0.3287,2
0.62089,0.23148,0.62089,0.23148,0.62282,0.22917,0.62476,0.22917,0.62476,0.22917,0.62476,0.22917,0.62282,0.22917,0.62476,0.22917,0.62476,0.23148,0.62282,0.23148,0.62282,0.23148,0.62089,0.22917,0.61896,0.22917,0.61509,0.22454,0.60928,0.22222,0.59961,0.21528,0.58607,0.21296,0.56867,0.21065,0.54739,0.21296,0.52418,0.21991,0.49903,0.23611,0.47195,0.25463,0.44487,0.27546,0.41779,0.29861,0.39265,0.32176,0.37137,0.34491,0.3559,0.37269,0.34816,0.39583,0.34623,0.42824,0.3501,0.46296,0.35977,0.49769,0.37331,0.53009,0.38685,0.5625,0.40426,0.59259,0.42553,0.61806,0.44874,0.6412,0.47389,0.66204,0.49903,0.6875,0.52805,0.70833,0.55513,0.72685,0.58221,0.73843,0.61122,0.74769,0.64217,0.75694,0.67118,0.75694,0.70213,0.75463,2
0.53385,0.40741,0.53385,0.40972,0.53578,0.40741,0.53385,0.40972,0.53385,0.40741,0.53191,0.41435,0.53191,0.41204,0.53385,0.41204,0.53385,0.40972,0.53385,0.40972,0.53385,0.40972,0.53578,0.40741,0.53772,0.40509,0.54352,0.39583,0.54739,0.39352,0.55513,0.38657,0.56286,0.38194,0.57253,0.37269,0.58221,0.36806,0.59574,0.3588,0.60928,0.34954,0.61896,0.34491,0.63443,0.33796,0.64797,0.33565,0.66538,0.33333,0.68085,0.33333,0.69826,0.33333,0.7176,0.33102,0.73694,0.33102,0.75629,0.3287,0.77563,0.33102,0.79497,0.33333,0.81431,0.33565,0.83559,0.34259,0.85687,0.34722,0.87427,0.3588,0.89555,0.36806,0.91296,0.37963,0.92843,0.38657,0.94391,0.39815,0.96132,0.38194,0.97099,0.38426,0.97872,0.40278,0.98839,0.41204,1,0.4213,3
0.5648,0.38194,0.5648,0.37963,0.56673,0.37731,0.56673,0.37963,0.56673,0.37731,0.56673,0.37731,0.56673,0.37963,0.56673,0.37963,0.5648,0.37731,0.5648,0.37731,0.5648,0.37963,0.5648,0.38426,0.56286,0.38194,0.55899,0.39352,0.55706,0.39583,0.55899,0.38194,0.5648,0.36574,0.57834,0.34259,0.59768,0.31019,0.62476,0.28704,0.65184,0.26852,0.68472,0.25463,0.7176,0.25926,0.75242,0.27778,0.7853,0.30556,0.81431,0.34954,0.83752,0.39815,0.853,0.45139,0.86267,0.49306,0.86654,0.5162,0.88201,0.54861,0.90522,0.58565,0.91876,0.62731,0.90716,0.67824,0.88781,0.72454,0.86074,0.77315,0.82592,0.80787,0.7853,0.82407,0.73694,0.82407,0.68859,0.81019,0.64603,0.77778,0.61122,0.73611,0.58607,0.68981,0.5764,0.63426,0.58027,0.6088,3
0.55126,0.23148,0.54932,0.2338,0.54932,0.23148,0.55126,0.23148,0.55126,0.23148,0.55126,0.23148,0.55319,0.22917,0.55513,0.22917,0.55513,0.22917,0.55513,0.22685,0.56093,0.22454,0.56673,0.21991,0.57253,0.21759,0.58027,0.21759,0.59574,0.21528,0.61896,0.21528,0.6499,0.21991,0.68472,0.22685,0.72147,0.24306,0.75822,0.26389,0.7911,0.29167,0.82012,0.32639,0.84139,0.36343,0.85687,0.40509,0.8646,0.4537,0.87041,0.50231,0.87234,0.54861,0.87041,0.60185,0.86847,0.55787,0.8646,0.57639,0.8588,0.60648,0.84333,0.63426,0.81044,0.65741,0.76789,0.68056,0.72921,0.69907,0.69052,0.71296,0.64603,0.72222,0.60348,0.72685,0.56286,0.72222,0.52998,0.71296,0.5029,0.70139,0.48162,0.68519,0.46615,0.6713,0.45261,0.66667,0.44681,0.65972,3
0.45068,0.33102,0.45068,0.33102,0.44874,0.33102,0.45068,0.33102,0.45068,0.33102,0.45068,0.33102,0.44874,0.32639,0.44681,0.31713,0.44294,0.30324,0.4352,0.28704,0.41973,0.27778,0.40039,0.26852,0.37331,0.26157,0.34429,0.25926,0.31915,0.24537,0.2882,0.2662,0.26112,0.29167,0.23598,0.32176,0.21663,0.36111,0.20116,0.40046,0.19729,0.43056,0.20309,0.46759,0.2147,0.49306,0.23017,0.5162,0.24758,0.53935,0.26306,0.56481,0.27853,0.58333,0.29594,0.60648,0.31528,0.625,0.33656,0.6412,0.35977,0.65741,0.39265,0.68287,0.43133,0.70139,0.47002,0.71065,0.51451,0.70602,0.55706,0.69213,0.59574,0.67361,0.61896,0.66204,0.64023,0.64583,0.65571,0.62731,0.66538,0.6088,0.67118,0.5787,0.66925,0.55093,0.66538,0.51852,0.66151,0.47917,4
0.40426,0.43981,0.40232,0.43981,0.40232,0.44213,0.39845,0.44907,0.40039,0.44213,0.40232,0.43287,0.40619,0.42361,0.41973,0.40972,0.43907,0.40741,0.46615,0.39583,0.49903,0.38657,0.54159,0.37269,0.59188,0.36806,0.64023,0.37269,0.68279,0.38889,0.72147,0.41435,0.74855,0.45139,0.76209,0.49769,0.76015,0.54398,0.74662,0.5787,0.73308,0.59722,0.7118,0.60185,0.68665,0.6088,0.65184,0.62269,0.61315,0.63426,0.5706,0.6412,0.53191,0.6412,0.4971,0.63889,0.46809,0.62963,0.44294,0.62037,0.41973,0.59722,0.40039,0.57176,0.38104,0.54398,0.36557,0.5162,0.3559,0.49537,0.35203,0.47685,0.35397,0.46065,0.3617,0.43981,0.37137,0.42361,0.38298,0.40972,0.39458,0.40278,0.40619,0.40509,0.41973,0.40046,0.43907,0.39815,0.46035,0.39352,4
0.4971,0.26389,0.49903,0.26389,0.49903,0.26157,0.49903,0.26157,0.50097,0.26157,0.50097,0.26389,0.49903,0.26389,0.49903,0.27083,0.49903,0.27315,0.50097,0.27546,0.50097,0.27315,0.50097,0.2662,0.49516,0.25,0.47969,0.21759,0.44874,0.19444,0.41199,0.18519,0.36557,0.19907,0.30561,0.23843,0.24952,0.31713,0.2205,0.40972,0.21083,0.54167,0.2205,0.66667,0.24952,0.7662,0.29787,0.87037,0.37524,0.95833,0.44487,0.9838,0.40039,0.84259,0.46809,0.77778,0.54352,0.72685,0.57834,0.66667,0.59961,0.61806,0.61509,0.57176,0.6383,0.50926,0.66151,0.45139,0.68085,0.40278,0.69246,0.35648,0.69632,0.31019,0.69439,0.2662,0.67505,0.22917,0.6383,0.20139,0.58607,0.18287,0.52418,0.18056,0.47195,0.19676,0.45648,0.22222,0.46035,0.23148,4
0.80077,0.52546,0.80077,0.52778,0.80077,0.52778,0.80077,0.53009,0.79884,0.53241,0.79884,0.53241,0.79691,0.53472,0.79497,0.53241,0.79304,0.53241,0.7911,0.53241,0.78917,0.53241,0.78723,0.53472,0.78143,0.53241,0.77369,0.53241,0.76789,0.53241,0.75435,0.53009,0.74081,0.53009,0.72534,0.53241,0.70793,0.53241,0.68859,0.52778,0.66731,0.53009,0.64797,0.52546,0.62669,0.52315,0.60542,0.51852,0.58221,0.51157,0.56093,0.50463,0.54159,0.5,0.52031,0.49537,0.49903,0.49306,0.47969,0.49074,0.45841,0.49074,0.43907,0.48843,0.41973,0.48843,0.40039,0.49074,0.38298,0.49306,0.36557,0.50694,0.34816,0.50463,0.32882,0.49537,0.31141,0.5625,0.294,0.57407,0.27853,0.58102,0.26499,0.56713,0.25532,0.55324,0.24565,0.55093,0.23985,0.55556,5
0.79884,0.47685,0.79884,0.47685,0.79884,0.47454,0.79884,0.47222,0.79884,0.47454,0.79884,0.47454,0.79884,0.47685,0.79884,0.47685,0.79884,0.47454,0.79884,0.47454,0.79691,0.47454,0.79691,0.47685,0.79691,0.47685,0.79884,0.47685,0.79691,0.47685,0.79691,0.47454,0.79884,0.47685,0.79884,0.47917,0.79691,0.47917,0.79691,0.47917,0.79884,0.47685,0.79691,0.47685,0.79691,0.47685,0.79691,0.47685,0.79691,0.47917,0.79691,0.47685,0.79691,0.47685,0.79497,0.47685,0.79497,0.47685,0.79304,0.47685,0.79304,0.47685,0.7911,0.47917,0.78723,0.47685,0.7853,0.47685,0.78143,0.47685,0.77756,0.47685,0.77176,0.47454,0.76209,0.47454,0.75435,0.47222,0.74275,0.46759,0.72727,0.46296,0.7118,0.45833,0.69246,0.45602,0.67311,0.44907,0.65184,0.44444,5
0.88588,0.42824,0.88395,0.42593,0.88395,0.42593,0.88588,0.42824,0.88395,0.42824,0.88201,0.42593,0.88395,0.42593,0.88395,0.42593,0.88201,0.42824,0.88201,0.42824,0.88201,0.42824,0.88201,0.42824,0.88201,0.42593,0.88201,0.42593,0.88201,0.42593,0.88008,0.42824,0.88201,0.42824,0.88201,0.42824,0.88008,0.42593,0.88008,0.42593,0.88008,0.42593,0.88008,0.42824,0.88008,0.43056,0.88008,0.42593,0.87814,0.42824,0.87814,0.42593,0.87814,0.43056,0.87621,0.43056,0.87814,0.42824,0.87621,0.42824,0.87234,0.42593,0.86847,0.42593,0.86074,0.42593,0.84913,0.42361,0.83752,0.4213,0.82398,0.41204,0.80658,0.40741,0.78917,0.40278,0.77176,0.39815,0.75435,0.39583,0.73694,0.39352,0.7176,0.3912,0.70019,0.3912,0.68279,0.38889,0.66538,0.3912,5
0.43133,0.69907,0.43327,0.69676,0.43327,0.69676,0.43327,0.69907,0.43133,0.69907,0.43133,0.69907,0.43327,0.69676,0.4294,0.69444,0.4294,0.68981,0.4294,0.6875,0.4294,0.68519,0.4294,0.67824,0.4352,0.6713,0.44681,0.66435,0.44487,0.64815,0.44487,0.63194,0.44101,0.61806,0.44294,0.60648,0.43907,0.59491,0.43327,0.58333,0.4294,0.5787,0.42553,0.56019,0.42166,0.54167,0.41779,0.52083,0.41586,0.49769,0.41199,0.47222,0.40812,0.44676,0.40619,0.4213,0.40232,0.39583,0.40039,0.375,0.39845,0.35417,0.39652,0.33333,0.39458,0.3125,0.38878,0.2963,0.38685,0.27778,0.38298,0.26389,0.38298,0.25231,0.38104,0.24074,0.38104,0.22917,0.37911,0.22454,0.37911,0.21991,0.37911,0.21759,0.37718,0.21759,0.37524,0.21991,0.37524,0.21991,6
0.74855,0.72685,0.74855,0.72685,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72685,0.74662,0.72685,0.75048,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72685,0.74855,0.72685,0.74855,0.72685,0.74855,0.72685,0.74855,0.72685,0.74855,0.72685,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72454,0.74855,0.72685,0.74855,0.72917,0.74855,0.72917,0.74855,0.72685,0.74662,0.72685,0.74855,0.72685,0.74855,0.72917,0.74855,0.7338,0.74662,0.7338,0.74855,0.73148,0.74662,0.73148,0.74468,0.73148,0.74662,0.72917,0.74468,0.72917,0.74468,0.72685,0.74468,0.71991,0.74275,0.71296,0.74081,0.7037,0.74081,0.69444,0.74275,0.68981,0.73694,0.68287,0.73308,0.67361,6
0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72454,0.69826,0.72685,0.69826,0.72685,0.69826,0.72685,0.69826,0.72454,0.69826,0.71991,0.69826,0.71528,0.69632,0.70833,0.69632,0.69907,0.69439,0.6875,0.69439,0.6713,0.69439,0.65741,0.69632,0.6412,0.69826,0.62731,0.69826,0.61111,0.70019,0.59491,0.70019,0.58102,0.70019,0.56481,0.70019,0.55093,0.69826,0.53935,0.69826,0.52315,0.69826,0.50231,0.69826,0.47917,0.70019,0.45602,0.70019,0.43519,0.70213,0.41435,0.70406,0.39583,0.70406,0.375,0.706,0.35417,0.706,0.33565,0.706,0.31713,0.706,0.29861,0.706,0.28241,0.70406,0.2662,0.70406,0.25,0.70213,0.23148,0.70213,0.21759,6
0.55126,0.49074,0.55126,0.49074,0.55126,0.49306,0.55126,0.49306,0.54932,0.49537,0.54932,0.49537,0.55126,0.49537,0.54932,0.49537,0.55126,0.49537,0.55319,0.49769,0.55513,0.49537,0.55513,0.49306,0.55126,0.49306,0.55126,0.49074,0.55126,0.5,0.55513,0.50231,0.56093,0.50694,0.56286,0.49537,0.55513,0.49306,0.54739,0.49769,0.54739,0.49769,0.55126,0.5,0.55513,0.48843,0.54932,0.48148,0.54159,0.48148,0.53772,0.48843,0.53578,0.49306,0.53578,0.49537,0.53578,0.48843,0.52998,0.46296,0.51644,0.47685,0.51257,0.47685,0.51064,0.48611,0.51451,0.48843,0.51644,0.46759,0.5029,0.48611,0.49903,0.48611,0.50677,0.47917,0.5087,0.4838,0.51257,0.4838,0.51644,0.46065,0.51257,0.45833,0.49903,0.48611,0.50484,0.47222,0.5087,0.4838,7
0.71954,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39352,0.71954,0.39352,0.71954,0.39583,0.72147,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39583,0.71954,0.39352,0.71954,0.39583,0.71954,0.39583,0.7176,0.39352,0.71954,0.39352,0.7234,0.39352,0.70793,0.37269,0.70019,0.37731,0.7118,0.38194,0.7234,0.38194,0.73114,0.37731,0.72147,0.36574,0.70986,0.36343,0.71954,0.37269,0.73114,0.37269,0.73694,0.375,0.7234,0.36343,0.70986,0.35648,0.7176,0.37037,0.73694,0.37269,0.74275,0.37269,0.73114,0.3588,0.71954,0.35648,0.72534,0.36806,0.73501,0.37037,0.73888,0.37269,0.72921,0.36806,0.71567,0.35648,0.7176,0.36343,0.73501,0.37269,0.74468,0.37037,0.74468,0.36574,0.73114,0.34954,7
