@relation R_data_frame

@attribute V1 {1,2}
@attribute V2 {1,2,3}
@attribute V3 {1,2}
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 {1,2,3}
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute Class {1,2}

@data
1,1,1,46160,250,-16,15,1,1,0,1,0,0,0,0,0,6000,6000,2
1,2,2,436650,1232,23,6,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,58230,279,8,27,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,36380,222,-32,-2,1,1,0,1,0,0,0,0,0,4000,4000,2
1,2,2,169370,644,-53,-45,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,96600,383,87,70,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,233810,839,-31,-24,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,149050,697,-54,-35,1,1,0,1,0,0,0,0,0,6000,6000,2
1,1,1,63550,325,15,35,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,194580,697,-35,-32,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,63550,325,15,35,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,194580,697,-35,-32,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,46020,267,-18,6,1,1,0,1,0,0,0,0,0,5000,5000,2
1,1,1,104390,331,91,29,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,285750,791,1,-19,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,26510,106,-55,-60,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,25580,120,-54,-53,1,1,0,1,0,0,0,0,0,6000,6000,2
1,1,2,298230,916,9,-2,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,39040,231,-26,-5,1,1,0,1,0,0,0,0,0,5000,5000,2
1,1,1,54990,182,1,-28,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,172120,537,-35,-41,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,25280,158,-54,-35,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,2,270040,717,10,-14,1,2,2,0,0,0,0,0,0,800,500,2
1,1,1,41120,132,-21,-43,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,22710,68,-57,-70,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,13160,46,-71,-76,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,19500,80,-51,-51,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,1,12970,53,-65,-64,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,166700,363,-34,-56,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,274170,997,15,34,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,56120,222,100,89,1,1,0,1,0,0,0,0,0,5000,5000,2
1,2,2,226790,717,2,0,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,134640,611,-41,-16,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,49910,208,61,61,1,1,0,1,0,0,0,0,0,3000,3000,2
1,2,2,328050,707,51,0,1,1,1,0,0,0,0,0,0,200,200,2
1,2,2,140090,380,-40,-46,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,42820,150,28,9,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,157740,440,-31,-35,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,325750,1068,50,67,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,300520,894,37,37,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,465730,1325,-7,-12,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,2,336600,984,-32,-34,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,1,112300,263,-55,-65,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,951410,1332,98,-7,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,203850,476,-14,-32,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,715390,1923,36,36,1,1,1,0,0,0,0,0,0,300,300,2
1,1,1,160350,828,-31,23,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,76150,260,-52,-50,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,2,373180,1246,-32,-14,1,1,0,1,0,0,0,0,0,2000,2000,2
1,1,2,481630,1678,-10,17,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,620720,1789,17,23,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,99160,514,-34,4,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,1,280830,689,94,39,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,557230,1642,2,11,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,65800,259,-58,-49,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,1,270490,865,83,78,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,307540,1020,-44,-32,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,51230,222,-68,-57,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,314100,904,-41,-37,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,368340,1325,-28,-4,1,1,0,1,0,0,0,0,0,2000,2000,2
1,1,1,114540,488,-23,0,1,2,0,2,0,0,0,0,0,8000,5000,2
1,1,2,316200,1089,-37,-21,1,3,1,2,0,0,0,0,0,2700,1000,2
1,1,1,209760,919,46,89,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,46300,197,-69,-63,1,1,0,1,0,0,0,0,0,5000,5000,2
1,1,2,372380,1264,-26,-9,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,47830,264,-65,-47,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,396530,1209,-10,-13,1,1,0,1,0,0,0,0,0,6000,6000,2
1,1,1,87740,357,-30,-24,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,74570,308,-41,-35,1,2,0,2,0,0,0,0,0,4000,3000,2
1,1,1,37490,224,-70,-51,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,303610,1034,-26,-21,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,278230,1060,-31,-18,1,1,1,0,0,0,0,0,0,900,900,2
1,1,1,64930,273,-35,-33,1,1,0,1,0,0,0,0,0,5000,5000,2
1,1,2,498960,1447,30,17,1,1,1,0,0,0,0,0,0,900,900,2
1,1,2,443740,1321,20,10,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,39620,195,-61,-53,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,2,788230,1484,-1,-1,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,119460,269,-70,-64,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,65100,172,-82,-75,1,1,0,1,0,0,0,0,0,3000,3000,2
1,2,2,1049580,1807,31,21,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,715540,1471,-13,-4,1,2,2,0,0,0,0,0,0,900,600,1
1,2,1,92520,169,-73,-74,1,1,0,0,1,0,0,0,0,10000,10000,1
2,3,2,974430,1828,20,20,1,2,1,0,1,0,0,0,0,20600,20000,2
2,3,2,696470,1368,-16,-12,1,2,1,1,0,0,0,0,0,2400,2000,2
2,3,1,61620,195,-33,-4,1,1,0,1,0,0,0,0,0,3000,3000,2
1,3,2,1124850,2153,37,39,1,3,1,2,0,0,0,0,0,3900,2000,2
1,2,2,640820,1235,-25,-23,1,1,0,1,0,0,0,0,0,5000,5000,2
1,2,2,1096910,2037,31,29,1,2,1,1,0,0,0,0,0,3700,3000,2
1,2,1,155540,363,74,79,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,722590,2125,-17,30,1,2,0,2,0,0,0,0,0,5000,4000,2
1,2,2,582700,1232,-32,-28,1,1,0,1,0,0,0,0,0,7000,7000,2
1,2,2,691310,1416,-14,-6,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,698810,1279,-11,-14,1,3,0,3,0,0,0,0,0,8000,4000,2
1,2,1,94110,314,-76,-58,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,716630,1677,-8,14,1,2,2,0,0,0,0,0,0,700,500,2
1,1,2,641120,1571,-17,6,1,1,1,0,0,0,0,0,0,800,800,2
1,1,1,384230,751,4,6,1,3,1,2,0,0,0,0,0,9700,6000,1
1,1,2,790830,1434,5,-4,1,2,0,1,1,0,0,0,0,13000,10000,2
1,2,1,390180,938,6,33,1,0,0,0,0,0,0,0,0,0,0,2
1,2,1,69360,257,-81,-65,1,1,0,1,0,0,0,0,0,4000,4000,2
1,2,2,936850,1737,24,17,1,2,1,1,0,0,0,0,0,2600,2000,2
1,2,1,432690,1012,30,50,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,441960,1006,-42,-33,1,3,0,3,0,0,0,0,0,6000,3000,2
1,1,2,912890,2001,25,37,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,446210,1030,-40,-32,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,84630,233,-75,-67,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,77540,174,-75,-73,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,117040,328,-57,-45,1,1,0,1,0,0,0,0,0,2000,2000,2
1,1,1,414700,900,69,63,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,960770,2117,36,44,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,763520,2079,5,36,2,0,0,0,0,0,0,0,0,0,0,2
1,2,2,541040,1295,-26,-19,2,4,3,1,0,0,0,0,0,4200,3000,2
1,2,2,1127430,3031,58,90,1,1,1,0,0,0,0,0,0,300,300,2
1,2,2,664090,1824,-12,5,1,2,2,0,0,0,0,0,0,1100,600,2
1,1,2,320150,1012,-58,-42,1,2,0,2,0,0,0,0,0,5000,3000,2
1,1,2,768080,2124,8,24,1,1,1,0,0,0,0,0,0,300,300,2
1,1,2,474770,1512,-32,-14,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,682910,1486,-2,-18,1,2,0,2,0,0,0,0,0,6000,4000,2
1,1,2,1256570,3289,86,88,1,3,2,1,0,0,0,0,0,6200,5000,2
1,1,2,576040,1541,-24,-22,1,1,1,0,0,0,0,0,0,900,900,2
1,1,2,782750,1593,9,-17,1,2,0,2,0,0,0,0,0,6000,3000,2
1,1,2,1371400,3040,91,63,1,1,1,0,0,0,0,0,0,300,300,2
1,1,2,891720,2037,11,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,1034700,1837,33,-6,1,1,0,1,0,0,0,0,0,2000,2000,1
2,2,2,2129020,3722,161,91,2,2,1,0,1,0,0,0,0,20600,20000,2
2,2,2,1547010,3060,55,38,1,3,1,2,0,0,0,0,0,6500,4000,2
2,2,2,924910,1869,-14,-19,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,1988970,3697,78,57,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,218630,645,-11,14,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,1018360,2263,-19,-12,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,1189240,2159,-3,-12,1,3,2,1,0,0,0,0,0,5200,4000,2
1,1,2,1582550,2545,23,1,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,927530,1777,-32,-32,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,2052510,3635,55,46,1,1,1,0,0,0,0,0,0,800,800,2
1,1,2,1260100,2519,-12,-5,1,1,1,0,0,0,0,0,0,600,600,2
1,1,2,1062280,1982,-27,-27,1,2,1,1,0,0,0,0,0,5200,5000,2
1,1,2,2196220,3848,62,51,1,3,1,2,0,0,0,0,0,8500,4000,2
1,1,2,1138340,2106,-20,-20,1,2,0,2,0,0,0,0,0,11000,9000,2
1,1,2,918020,1759,-36,-34,1,2,0,2,0,0,0,0,0,5000,3000,2
1,1,2,1766860,2899,32,18,1,0,0,0,0,0,0,0,0,0,0,1
2,1,2,1699290,3425,21,36,1,1,0,0,1,0,0,0,0,50000,50000,2
2,2,1,301550,922,32,66,1,1,0,1,0,0,0,0,0,3000,3000,2
2,2,2,1355970,2326,-7,-12,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,2595650,4365,81,66,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,2160800,4518,35,57,1,4,2,2,0,0,0,0,0,5100,2000,2
1,1,2,1367850,3137,-15,5,1,1,0,1,0,0,0,0,0,1000,1000,2
1,1,1,251120,624,1,1,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,157450,418,-33,-31,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,129740,306,-39,-44,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,144520,407,-34,-27,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,1345240,3510,-17,16,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,2102300,4014,27,26,1,2,0,2,0,0,0,0,0,4000,3000,2
1,1,1,219070,475,15,-4,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,628360,636,-37,-58,1,2,1,1,0,0,0,0,0,2300,2000,2
1,1,2,1449990,1581,51,12,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,1531530,1680,52,18,1,2,0,2,0,0,0,0,0,5000,3000,2
1,2,1,195510,321,-61,-57,1,1,0,1,0,0,0,0,0,6000,6000,2
1,2,2,1312110,1471,24,2,1,1,0,1,0,0,0,0,0,3000,3000,2
1,2,1,315650,645,-33,-9,1,1,0,1,0,0,0,0,0,5000,5000,2
1,2,2,1061760,1443,-3,0,1,1,0,1,0,0,0,0,0,3000,3000,1
2,2,2,1283710,1556,17,9,1,2,1,0,1,0,0,0,0,40600,40000,2
2,2,2,1134540,1363,1,-5,1,2,0,2,0,0,0,0,0,7000,5000,2
2,1,2,525630,734,-54,-48,1,1,1,0,0,0,0,0,0,200,200,2
1,1,2,1661100,1772,52,32,1,1,0,1,0,0,0,0,0,9000,9000,2
1,1,2,1310730,1504,13,9,1,2,1,1,0,0,0,0,0,4200,4000,2
1,1,2,1101540,1185,-7,-14,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,1496830,1645,21,15,1,3,2,1,0,0,0,0,0,5700,5000,2
1,2,2,1323740,1405,7,-2,1,1,0,1,0,0,0,0,0,3000,3000,2
1,2,2,943300,987,-23,-30,1,2,1,1,0,0,0,0,0,1400,1000,2
1,2,1,348780,723,-23,4,1,1,1,0,0,0,0,0,0,300,300,2
1,2,1,154420,319,-46,-43,1,1,0,1,0,0,0,0,0,3000,3000,2
1,2,2,1514120,1518,28,12,1,3,2,1,0,0,0,0,0,1900,1000,1
2,2,2,1811640,1927,47,41,1,1,0,0,1,0,0,0,0,40000,40000,2
2,2,2,1446770,1471,13,5,1,0,0,0,0,0,0,0,0,0,0,2
2,2,2,1132810,1893,-14,34,1,5,3,2,0,0,0,0,0,7000,3000,1
2,2,2,1367690,2902,0,90,1,4,2,1,1,0,0,0,0,25400,20000,2
2,2,2,814170,2082,-39,27,2,2,1,1,0,0,0,0,0,1700,1000,2
2,2,2,600400,1688,-54,-1,2,2,1,1,0,0,0,0,0,2200,2000,1
2,2,2,886800,2519,-29,44,1,3,0,2,1,0,0,0,0,49000,40000,2
2,2,2,588930,1807,-50,-2,1,1,0,1,0,0,0,0,0,4000,4000,1
2,1,2,542890,1623,-51,-14,1,3,0,2,1,0,0,0,0,25000,20000,2
2,1,2,1104700,2584,3,33,1,0,0,0,0,0,0,0,0,0,0,2
2,1,2,734930,2062,-29,1,1,2,1,1,0,0,0,0,0,4800,4000,2
1,1,2,509190,1758,-45,-15,1,2,1,1,0,0,0,0,0,2300,2000,1
2,1,2,480250,2368,-42,13,1,2,0,1,1,0,0,0,0,34000,30000,2
2,1,2,428740,2031,-44,-5,1,1,0,1,0,0,0,0,0,4000,4000,2
2,1,2,450060,2019,-33,-2,1,3,0,3,0,0,0,0,0,14000,8000,2
1,1,2,627380,3155,-1,54,1,1,1,0,0,0,0,0,0,800,800,1
2,1,2,448900,2162,-29,-1,1,5,1,3,1,0,0,0,0,31500,20000,2
2,1,2,453850,1973,-23,-9,1,1,0,1,0,0,0,0,0,8000,8000,2
2,1,2,779850,2999,35,38,1,2,1,1,0,0,0,0,0,5600,5000,2
1,1,1,146840,744,-68,-46,1,1,0,1,0,0,0,0,0,2000,2000,2
1,1,2,675030,1992,12,-14,1,4,1,3,0,0,0,0,0,5300,2000,2
1,1,2,811060,2877,45,28,1,2,2,0,0,0,0,0,0,900,700,2
1,1,2,538060,2075,-5,-11,1,2,2,0,0,0,0,0,0,900,700,1
2,1,2,372470,1848,-35,-22,1,3,0,2,1,0,0,0,0,70000,60000,1
2,2,2,439210,2259,-21,-2,1,6,3,2,1,0,0,0,0,18000,10000,2
2,2,2,286300,1381,-49,-41,1,0,0,0,0,0,0,0,0,0,0,2
1,2,2,576200,1558,15,-22,1,6,3,3,0,0,0,0,0,21300,8000,1
1,2,2,833250,1840,64,-6,1,4,1,2,1,0,0,0,0,14600,10000,2
1,2,2,836500,2313,55,19,1,4,0,4,0,0,0,0,0,19000,9000,1
2,2,2,571990,1608,0,-18,1,4,0,3,1,0,0,0,0,44000,30000,2
2,2,2,754760,2218,30,15,1,2,1,1,0,0,0,0,0,3200,3000,1
2,2,2,834760,2307,37,18,1,4,0,2,2,0,0,0,0,54000,30000,2
2,1,2,450490,1437,-30,-28,1,6,2,4,0,0,0,0,0,12700,4000,1
2,1,2,932410,2464,47,28,1,7,4,2,1,0,0,0,0,36500,30000,1
2,1,2,568200,1834,-16,-7,1,4,2,1,1,0,0,0,0,32700,30000,1
2,1,2,452730,1349,-34,-31,1,3,0,1,2,0,0,0,0,64000,30000,2
2,1,2,833660,2493,22,32,1,4,2,2,0,0,0,0,0,11000,6000,2
2,1,1,131820,583,-47,-42,1,1,0,1,0,0,0,0,0,1000,1000,2
1,1,1,72250,339,-70,-65,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,58850,236,-73,-74,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,54750,233,-38,-40,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,43600,194,-48,-48,1,0,0,0,0,0,0,0,0,0,0,2
1,1,1,58200,219,-27,-38,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,1,53320,203,-31,-39,1,1,0,1,0,0,0,0,0,4000,4000,2
1,1,2,447360,1332,-37,-33,1,2,1,1,0,0,0,0,0,8400,8000,1
2,1,2,993080,3023,49,56,1,3,1,0,2,0,0,0,0,70800,40000,1
2,1,2,593950,1972,-13,-2,1,4,2,1,1,0,0,0,0,32800,30000,2
2,1,2,570400,1892,-17,-7,1,2,0,2,0,0,0,0,0,11000,7000,2
2,1,2,788650,2361,18,17,1,3,2,1,0,0,0,0,0,6100,5000,1
2,1,2,383490,1401,-42,-30,1,1,0,0,1,0,0,0,0,30000,30000,2
2,1,2,415690,1486,-37,-26,1,1,0,1,0,0,0,0,0,7000,7000,1
2,1,2,645750,2035,7,6,1,4,1,1,2,0,0,0,0,63800,40000,2
2,1,2,649840,2256,6,17,1,3,1,2,0,0,0,0,0,8400,7000,1
2,1,2,380320,1545,-40,-24,1,4,1,2,1,0,0,0,0,30900,20000,1
2,1,2,401730,1329,-32,-31,1,3,2,0,1,0,0,0,0,91700,90000,1
2,1,2,459160,1714,-21,-11,1,1,0,0,1,0,0,0,0,40000,40000,2
2,1,1,285990,1109,67,62,1,1,0,1,0,0,0,0,0,6000,6000,2
2,1,2,557510,1946,5,8,1,3,2,1,0,0,0,0,0,5800,5000,1
2,1,2,536260,1733,2,-4,1,2,0,1,1,0,0,0,0,74000,70000,2
2,1,1,90160,425,-48,-39,1,0,0,0,0,0,0,0,0,0,0,2
2,1,1,55350,246,-65,-61,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,1,72780,269,-48,-52,1,1,0,1,0,0,0,0,0,3000,3000,2
1,1,2,498400,1647,-4,-8,1,1,1,0,0,0,0,0,0,300,300,2
1,1,1,342050,1607,-2,-20,1,0,0,0,0,0,0,0,0,0,0,2
1,1,2,434360,1584,-38,-60,1,2,0,2,0,0,0,0,0,9000,6000,1
2,1,2,366500,1484,-46,-61,1,1,0,0,1,0,0,0,0,30000,30000,2
2,1,2,507230,2116,-21,-40,1,1,0,1,0,0,0,0,0,3000,3000,2
2,1,2,388530,1539,-11,-11,1,2,1,1,0,0,0,0,0,3200,3000,1
2,1,2,329680,1268,-24,-26,1,1,0,0,1,0,0,0,0,70000,70000,2
2,1,2,579440,2343,38,41,1,1,0,1,0,0,0,0,0,3000,3000,2
2,1,2,292040,1233,-33,-29,1,0,0,0,0,0,0,0,0,0,0,2
