@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
551,188,0.412515,1
515,191,0.388791,1
580,188,0.356917,1
272,194,0.412044,1
906,193,0.392365,1
307,196,0.375504,1
813,205,0.449054,1
67,202,0.40724,1
552,202,0.363711,1
888,208,0.420624,1
256,218,0.47539,1
630,232,0.425493,1
931,210,0.40173,1
327,217,0.454978,1
413,231,0.546945,1
664,227,0.438414,1
297,228,0.440315,1
365,236,0.45058,1
965,234,0.434529,1
206,232,0.414693,1
836,230,0.351812,1
242,237,0.377342,1
740,234,0.361579,1
322,237,0.363306,1
887,247,0.381179,1
980,244,0.354538,1
490,250,0.390518,1
174,258,0.425351,1
986,248,0.354594,1
926,255,0.387932,1
421,257,0.404218,1
60,257,0.359761,1
276,260,0.354343,1
336,263,0.436227,1
130,262,0.391746,1
868,261,0.365664,1
652,266,0.395937,1
440,273,0.454332,1
399,278,0.48537,1
508,282,0.457684,1
907,272,0.38763,1
242,272,0.408428,1
956,288,0.442705,1
282,271,0.356445,1
54,280,0.395668,1
299,286,0.390916,1
37,292,0.403925,1
563,302,0.415309,1
140,295,0.405972,1
364,298,0.390391,1
75,298,0.371643,1
885,308,0.407694,1
320,314,0.442081,1
463,317,0.46031,1
142,311,0.387764,1
689,310,0.360867,1
764,314,0.398739,1
514,318,0.362685,1
84,324,0.40693,1
391,326,0.461678,1
428,331,0.377881,1
998,335,0.38341,1
115,332,0.408412,1
160,328,0.353874,1
773,330,0.364176,1
587,340,0.412785,1
711,341,0.412431,1
280,342,0.441387,1
403,350,0.486902,1
748,341,0.363869,1
317,354,0.385444,1
530,353,0.388678,1
791,352,0.393228,1
196,356,0.377046,1
904,361,0.407002,1
208,364,0.40429,1
602,368,0.399988,1
177,368,0.368978,1
359,371,0.40178,1
221,378,0.402369,1
338,375,0.372316,1
396,397,0.592282,1
920,386,0.409642,1
615,389,0.407726,1
819,385,0.358124,1
742,390,0.353731,1
76,393,0.359233,1
550,397,0.39971,1
871,409,0.365564,1
276,413,0.421483,1
455,414,0.428749,1
930,408,0.352753,1
32,422,0.495948,1
204,416,0.464607,1
557,417,0.425317,1
647,435,0.458751,1
390,419,0.359827,1
764,424,0.446532,1
611,422,0.362885,1
293,424,0.356408,1
857,438,0.388606,1
884,433,0.380319,1
235,434,0.364866,1
56,442,0.434657,1
487,438,0.37049,1
621,441,0.364654,1
250,447,0.409359,1
596,456,0.434455,1
342,449,0.376243,1
425,455,0.38844,1
79,462,0.536468,1
633,462,0.412746,1
498,460,0.353231,1
756,472,0.473119,1
444,469,0.35847,1
716,469,0.400613,1
277,480,0.521235,1
406,481,0.565353,1
354,471,0.372002,1
325,491,0.486662,1
105,483,0.483517,1
514,493,0.585346,1
917,484,0.37532,1
678,490,0.456908,1
633,502,0.438097,1
246,491,0.385356,1
467,492,0.392762,1
421,493,0.378316,1
123,503,0.449775,1
905,504,0.422945,1
211,505,0.414158,1
596,504,0.357892,1
842,506,0.400568,1
18,517,0.676627,1
197,523,0.440703,1
561,527,0.473666,1
451,539,0.441782,1
86,523,0.474016,1
621,544,0.442881,1
255,539,0.571497,1
934,544,0.46221,1
521,535,0.421966,1
760,536,0.389097,1
210,539,0.413579,1
173,542,0.360094,1
328,551,0.423127,1
727,548,0.423655,1
74,554,0.350231,1
165,561,0.470046,1
508,571,0.509858,1
550,563,0.371708,1
586,565,0.44871,1
139,578,0.538318,1
686,578,0.402063,1
601,580,0.372424,1
992,579,0.355997,1
273,582,0.37351,1
372,580,0.359252,1
649,587,0.395917,1
710,582,0.351296,1
764,583,0.365081,1
28,585,0.358841,1
766,591,0.364063,1
44,594,0.350751,1
98,594,0.380957,1
336,604,0.353034,1
674,607,0.373182,1
411,612,0.434142,1
777,616,0.408446,1
273,617,0.544767,1
552,621,0.466528,1
632,614,0.419838,1
726,626,0.394432,1
358,620,0.362953,1
428,625,0.496293,1
651,627,0.42066,1
130,634,0.406562,1
86,637,0.385548,1
452,638,0.381202,1
567,641,0.411984,1
284,645,0.373281,1
662,648,0.35851,1
860,646,0.354305,1
686,648,0.353387,1
926,678,0.486361,1
599,658,0.386639,1
780,658,0.388648,1
444,658,0.449005,1
18,666,0.657504,1
703,705,0.50477,1
76,666,0.356682,1
712,681,0.397217,1
554,686,0.480352,1
98,691,0.501802,1
271,689,0.443919,1
793,687,0.356111,1
486,690,0.355917,1
762,695,0.437642,1
28,690,0.36738,1
988,706,0.456241,1
628,702,0.399952,1
729,701,0.39008,1
35,704,0.361785,1
182,711,0.549392,1
116,710,0.392709,1
637,716,0.435104,1
813,714,0.373014,1
46,724,0.421624,1
288,719,0.356236,1
428,727,0.422425,1
570,721,0.410613,1
117,726,0.471025,1
941,724,0.410351,1
539,723,0.432149,1
24,729,0.359207,1
824,731,0.442899,1
945,740,0.368799,1
971,747,0.425343,1
38,761,0.590963,1
282,749,0.36746,1
72,748,0.354116,1
657,750,0.406505,1
789,764,0.412171,1
130,757,0.376838,1
853,761,0.433995,1
576,761,0.418529,1
665,762,0.389527,1
138,763,0.353303,1
138,772,0.437644,1
492,773,0.524052,1
698,777,0.415046,1
50,788,0.364337,1
638,797,0.433057,1
150,793,0.361633,1
598,793,0.389162,1
999,799,0.406209,1
729,804,0.462145,1
324,805,0.534541,1
690,802,0.358383,1
916,825,0.405734,1
192,822,0.569118,1
506,821,0.416119,1
746,826,0.441851,1
797,826,0.419895,1
855,824,0.366414,1
984,825,0.376507,1
823,826,0.370433,1
573,836,0.650303,1
553,839,0.384671,1
423,853,0.484139,1
576,856,0.399103,1
18,861,0.680432,1
152,861,0.386984,1
903,863,0.358355,1
836,869,0.411343,1
49,874,0.415645,1
890,879,0.409748,1
257,887,0.616951,1
148,881,0.402467,1
935,897,0.488319,1
318,902,0.429363,1
561,902,0.656538,1
77,908,0.450108,1
587,905,0.623457,1
147,907,0.417326,1
965,909,0.642207,1
277,911,0.532104,1
897,918,0.414165,1
431,919,0.493796,1
257,920,0.378082,1
596,922,0.351159,1
938,926,0.394161,1
18,928,0.353749,1
601,934,0.438639,1
684,931,0.393686,1
968,935,0.368885,1
529,944,0.527525,1
30,954,0.38165,1
189,954,0.360247,1
597,957,0.516878,1
978,952,0.350481,1
325,955,0.428588,1
81,959,0.410678,1
937,963,0.50045,1
113,967,0.448767,1
633,970,0.414087,1
203,982,0.452358,1
827,982,0.4711,1
334,987,0.473142,1
1001,980,0.459994,1
265,988,0.524229,1
300,991,0.415258,1
475,988,0.373349,1
960,988,0.354729,1
996,993,0.436629,1
855,993,0.406341,1
541,992,0.368769,1
64,995,0.366564,1
652,1002,0.49092,1
26,1002,0.429181,1
128,1000,0.354994,1
394,1005,0.462604,1
566,1001,0.361371,1
846,1007,0.431788,1
864,1008,0.361909,1
196,429,0.553461,2
46,306,0.452113,2
391,438,0.74653,3
360,101,0.573527,5
33,383,0.693338,5
237,268,0.617144,4
267,51,0.532571,4
147,113,0.533477,4
462,354,0.447392,4
274,627,0.593039,3
465,953,0.587349,3
268,746,0.716843,2
561,644,0.501305,5
752,585,0.592929,2
691,811,0.672942,4
974,788,0.617261,4
860,596,0.648914,4
732,759,0.619078,5
918,437,0.503898,3
931,448,0.522903,4
677,456,0.587277,5
708,382,0.644193,4
783,291,0.674081,4
798,313,0.542865,5
643,412,0.466414,5
478,472,0.648113,5
545,286,0.604337,5
306,303,0.468046,4
731,223,0.61222,2
938,182,0.605531,3
700,78,0.485286,3
648,108,0.61524,4
697,181,0.575316,4
147,16,0.538002,1
374,16,0.383205,1
640,18,0.417801,1
932,17,0.39056,1
400,22,0.366481,1
443,22,0.370593,1
777,26,0.396315,1
407,24,0.35735,1
934,26,0.351258,1
606,33,0.414059,1
983,35,0.363722,1
439,41,0.438466,1
834,38,0.372054,1
78,44,0.436277,1
945,43,0.384592,1
396,54,0.652807,1
222,51,0.366542,1
674,58,0.354433,1
1006,66,0.382505,1
136,68,0.42502,1
816,69,0.40914,1
981,80,0.460628,1
742,74,0.361495,1
158,80,0.351741,1
554,87,0.664204,1
100,92,0.403038,1
760,91,0.432749,1
711,98,0.378941,1
191,105,0.376444,1
616,113,0.356646,1
33,119,0.374838,1
509,120,0.378799,1
249,124,0.412599,1
454,128,0.354795,1
64,136,0.474157,1
973,138,0.39641,1
40,152,0.452846,1
405,142,0.466938,1
272,145,0.399517,1
547,147,0.453864,1
238,148,0.366266,1
752,148,0.351564,1
426,163,0.470037,1
850,164,0.407661,1
172,177,0.475894,1
209,172,0.459826,1
536,169,0.362827,1
612,169,0.386068,1
67,185,0.391635,1
217,198,0.44908,1
480,184,0.364705,1
299,190,0.373041,1
1002,200,0.419328,1
330,201,0.507814,1
786,200,0.389778,1
72,213,0.370766,1
419,225,0.478889,1
194,217,0.630483,1
918,215,0.46412,1
458,224,0.352637,1
480,230,0.492096,1
601,233,0.39417,1
305,239,0.403339,1
344,240,0.370919,1
518,241,0.359914,1
447,244,0.409045,1
121,254,0.459597,1
725,246,0.356054,1
750,247,0.387935,1
44,248,0.351553,1
234,249,0.381647,1
358,249,0.400484,1
666,254,0.355432,1
538,257,0.378991,1
966,279,0.53501,1
313,263,0.448865,1
678,263,0.361142,1
602,270,0.37746,1
650,280,0.450051,1
460,272,0.359222,1
57,291,0.508295,1
375,288,0.382453,1
926,297,0.458033,1
426,308,0.439832,1
673,307,0.396046,1
499,308,0.440368,1
183,315,0.40137,1
134,317,0.56182,1
877,317,0.419746,1
224,318,0.352687,1
96,320,0.360782,1
373,322,0.397091,1
929,327,0.478146,1
390,324,0.352923,1
694,325,0.361832,1
131,335,0.411251,1
892,338,0.478041,1
96,338,0.401726,1
331,347,0.509344,1
280,354,0.43368,1
928,351,0.358856,1
902,354,0.35529,1
409,358,0.378164,1
625,368,0.379728,1
242,385,0.532214,1
323,385,0.460095,1
928,384,0.422373,1
108,379,0.398521,1
562,403,0.535851,1
490,394,0.445052,1
268,395,0.369663,1
70,397,0.369349,1
147,396,0.373416,1
941,401,0.429373,1
744,404,0.423762,1
262,415,0.377222,1
614,425,0.494788,1
796,418,0.358855,1
957,432,0.536223,1
575,426,0.377827,1
256,432,0.450672,1
58,493,0.48352,1
682,441,0.377814,1
448,448,0.361379,1
851,453,0.362238,1
237,460,0.473221,1
868,484,0.560879,1
96,467,0.358688,1
118,475,0.493507,1
914,475,0.354235,1
511,480,0.389456,1
267,486,0.399814,1
96,486,0.357564,1
652,488,0.35032,1
288,499,0.397894,1
31,502,0.378078,1
18,503,0.359037,1
265,513,0.573819,1
86,510,0.360725,1
381,520,0.407773,1
801,520,0.390949,1
90,527,0.50025,1
619,533,0.406289,1
598,528,0.352285,1
767,534,0.387652,1
410,533,0.368197,1
598,534,0.351003,1
306,542,0.387117,1
906,542,0.359917,1
204,565,0.513854,1
963,552,0.420546,1
174,548,0.355448,1
330,551,0.385798,1
394,551,0.375212,1
922,564,0.475738,1
68,562,0.387614,1
765,567,0.48585,1
672,567,0.589742,1
806,562,0.354579,1
983,584,0.507823,1
551,571,0.404506,1
70,576,0.372279,1
122,588,0.423984,1
409,581,0.410077,1
323,581,0.358541,1
574,582,0.372324,1
606,589,0.390542,1
18,598,0.461104,1
79,618,0.459748,1
229,593,0.429452,1
946,600,0.371604,1
805,601,0.399131,1
620,607,0.469084,1
241,620,0.476779,1
145,610,0.396442,1
500,663,0.538365,1
424,611,0.409211,1
341,612,0.391459,1
810,612,0.356707,1
957,617,0.45143,1
38,616,0.3611,1
400,622,0.382025,1
920,626,0.457794,1
634,632,0.367356,1
798,629,0.480499,1
586,638,0.44806,1
972,634,0.35493,1
458,636,0.359113,1
440,643,0.371342,1
983,647,0.36882,1
270,660,0.455561,1
229,660,0.500714,1
651,661,0.442216,1
939,655,0.578425,1
330,658,0.368455,1
618,666,0.491144,1
100,666,0.382854,1
434,670,0.421231,1
565,755,0.604594,1
193,673,0.363135,1
573,672,0.357345,1
68,680,0.404954,1
242,687,0.540098,1
626,684,0.410385,1
489,689,0.526557,1
401,704,0.444786,1
352,692,0.371264,1
673,691,0.377224,1
730,697,0.393607,1
104,704,0.473068,1
326,698,0.359842,1
22,700,0.375034,1
772,719,0.486924,1
886,704,0.353676,1
289,715,0.445496,1
646,708,0.409489,1
682,709,0.389183,1
143,710,0.353023,1
896,718,0.352451,1
148,723,0.409228,1
198,723,0.383944,1
598,726,0.38821,1
264,726,0.37158,1
655,736,0.428331,1
912,732,0.373234,1
533,759,0.449917,1
932,736,0.355141,1
807,745,0.475982,1
26,744,0.398225,1
113,755,0.483234,1
304,746,0.351419,1
354,749,0.399479,1
66,755,0.410492,1
672,750,0.41576,1
462,778,0.564174,1
246,762,0.484935,1
818,767,0.425564,1
361,765,0.385741,1
324,766,0.377448,1
405,775,0.488572,1
195,766,0.359772,1
358,774,0.352963,1
64,778,0.399792,1
652,783,0.517508,1
96,785,0.355419,1
780,784,0.350351,1
331,791,0.406094,1
724,795,0.396265,1
913,794,0.383088,1
362,794,0.350191,1
67,798,0.372548,1
198,801,0.382514,1
644,818,0.504381,1
120,810,0.423255,1
69,810,0.370494,1
918,813,0.372363,1
379,834,0.448431,1
206,822,0.382549,1
172,825,0.367206,1
127,830,0.380276,1
434,831,0.480223,1
706,838,0.406458,1
610,852,0.510777,1
990,846,0.450709,1
35,848,0.415261,1
181,855,0.464331,1
310,846,0.489244,1
579,849,0.453566,1
762,845,0.355878,1
64,848,0.413886,1
887,852,0.375329,1
451,850,0.360295,1
645,859,0.687238,1
94,860,0.409005,1
346,872,0.478711,1
450,867,0.467427,1
557,872,0.507407,1
876,917,0.567732,1
134,901,0.472075,1
413,886,0.478651,1
98,876,0.351068,1
760,877,0.369255,1
503,884,0.459023,1
599,879,0.376394,1
626,885,0.393934,1
644,880,0.353082,1
898,893,0.408619,1
989,890,0.3811,1
232,891,0.360391,1
670,890,0.355708,1
797,895,0.372433,1
946,893,0.356123,1
767,902,0.44537,1
575,904,0.516952,1
67,918,0.448529,1
247,923,0.469145,1
360,904,0.393733,1
506,908,0.487166,1
533,907,0.382187,1
724,912,0.402855,1
842,913,0.371573,1
272,915,0.451987,1
104,916,0.400808,1
669,917,0.565722,1
542,927,0.456251,1
396,929,0.423579,1
192,922,0.35543,1
466,927,0.366851,1
204,938,0.429096,1
821,930,0.368399,1
918,937,0.422703,1
166,950,0.557587,1
683,937,0.391384,1
364,937,0.35955,1
104,938,0.351239,1
30,944,0.353025,1
106,960,0.530346,1
651,952,0.382564,1
745,949,0.360808,1
949,952,0.381405,1
559,955,0.405786,1
750,959,0.361232,1
69,962,0.381761,1
38,962,0.35625,1
653,967,0.388927,1
220,979,0.441919,1
624,965,0.442995,1
44,966,0.351318,1
349,970,0.412493,1
922,968,0.375772,1
828,971,0.446038,1
75,974,0.389925,1
287,977,0.403649,1
488,980,0.535716,1
696,978,0.393165,1
928,992,0.506596,1
260,982,0.441424,1
762,983,0.385384,1
128,980,0.366645,1
584,983,0.384756,1
680,985,0.387021,1
697,1000,0.453586,1
975,1002,0.430623,1
293,996,0.369805,1
778,1003,0.446514,1
89,1003,0.429655,1
472,996,0.38621,1
559,1003,0.457328,1
269,1004,0.436791,1
338,1003,0.438268,1
836,1004,0.400133,1
41,1008,0.502303,1
194,297,0.67967,2
306,490,0.55378,2
377,401,0.534158,2
114,384,0.681525,2
447,454,0.559628,2
91,457,0.649742,5
170,268,0.720684,3
348,431,0.649885,3
391,426,0.581204,3
389,503,0.57652,5
230,537,0.661288,2
160,564,0.722973,5
292,585,0.741425,3
83,428,0.595185,5
111,511,0.636479,5
150,498,0.367386,5
405,620,0.757134,2
475,646,0.469987,2
405,708,0.5637,2
327,722,0.614667,2
330,674,0.571793,2
125,829,0.688223,4
262,662,0.675449,5
239,678,0.612219,5
220,734,0.607646,5
26,831,0.638394,5
392,850,0.569983,5
372,760,0.412743,5
227,917,0.627174,4
520,806,0.709196,3
535,834,0.653871,3
663,842,0.501043,4
471,733,0.591949,5
537,772,0.502481,5
808,776,0.580726,3
817,586,0.592893,3
773,630,0.737817,3
836,646,0.450816,2
883,672,0.730142,4
854,958,0.655668,5
870,829,0.526838,5
729,796,0.65582,5
1000,1003,0.499692,5
813,715,0.437572,5
966,613,0.685751,4
931,324,0.599873,2
957,303,0.453397,2
880,452,0.595445,3
548,476,0.670928,4
641,435,0.554267,5
740,509,0.703346,5
880,361,0.69381,4
635,323,0.666719,4
671,350,0.455277,4
732,367,0.779366,5
601,304,0.751886,5
852,208,0.497945,2
962,261,0.615778,4
689,66,0.491846,3
623,231,0.62091,5
805,303,0.490602,4
523,550,0.437067,4
363,955,0.434882,5
166,16,0.35753,1
215,18,0.484639,1
575,27,0.534858,1
603,16,0.368481,1
638,24,0.41853,1
678,18,0.415011,1
505,23,0.428444,1
532,21,0.373844,1
75,24,0.376841,1
184,28,0.389698,1
741,28,0.391902,1
385,32,0.361503,1
723,32,0.362501,1
269,33,0.388963,1
608,36,0.369998,1
48,35,0.359816,1
958,35,0.367828,1
515,37,0.375215,1
985,39,0.413076,1
640,47,0.429727,1
866,38,0.362308,1
920,39,0.372202,1
44,45,0.421702,1
394,44,0.355866,1
426,47,0.41427,1
520,44,0.351421,1
816,46,0.367695,1
403,53,0.391281,1
528,56,0.46884,1
61,54,0.397506,1
198,54,0.363384,1
624,66,0.469035,1
897,87,0.478786,1
278,56,0.353426,1
37,67,0.424081,1
581,81,0.497946,1
722,64,0.383368,1
345,64,0.382044,1
148,72,0.429089,1
64,97,0.50962,1
459,68,0.376788,1
649,72,0.454244,1
358,70,0.351007,1
417,72,0.397187,1
544,81,0.452164,1
726,84,0.423612,1
927,84,0.369097,1
16,87,0.482495,1
655,92,0.366895,1
518,95,0.361442,1
209,103,0.440677,1
90,104,0.430857,1
746,112,0.444578,1
416,113,0.380206,1
120,117,0.394751,1
476,118,0.418832,1
618,118,0.379302,1
686,128,0.43924,1
952,122,0.374678,1
651,151,0.520815,1
782,128,0.422171,1
937,149,0.536258,1
755,131,0.361796,1
52,132,0.38043,1
231,140,0.378597,1
598,135,0.366247,1
885,140,0.384295,1
616,153,0.439174,1
793,148,0.411281,1
968,147,0.361472,1
41,157,0.447983,1
74,152,0.393645,1
827,155,0.380317,1
974,157,0.392498,1
743,173,0.468095,1
127,167,0.409788,1
629,172,0.518257,1
905,172,0.403944,1
716,175,0.4401,1
269,175,0.415354,1
803,177,0.379899,1
959,180,0.38539,1
603,182,0.380539,1
905,187,0.394896,1
773,197,0.411282,1
674,207,0.446121,1
549,207,0.409658,1
721,215,0.367276,1
458,217,0.37007,1
601,222,0.378572,1
834,226,0.402793,1
862,226,0.409591,1
991,228,0.361807,1
346,238,0.388755,1
731,248,0.565056,1
130,248,0.370443,1
312,255,0.518187,1
882,255,0.416912,1
628,256,0.378899,1
841,254,0.352613,1
355,267,0.556282,1
79,279,0.409075,1
735,278,0.480038,1
529,288,0.369979,1
540,291,0.41503,1
16,293,0.498043,1
856,296,0.412223,1
754,301,0.607642,1
929,303,0.422043,1
24,310,0.463034,1
304,311,0.507608,1
101,312,0.362141,1
679,313,0.382786,1
145,315,0.411234,1
222,314,0.368539,1
354,337,0.416522,1
110,338,0.435082,1
927,341,0.468838,1
710,341,0.399282,1
915,343,0.376111,1
991,352,0.395018,1
108,358,0.350177,1
120,358,0.374398,1
36,372,0.423985,1
982,367,0.362404,1
665,372,0.571561,1
88,381,0.512839,1
914,389,0.619202,1
737,395,0.556105,1
660,398,0.427763,1
340,405,0.412802,1
888,425,0.436998,1
782,434,0.359111,1
728,440,0.355802,1
822,440,0.35065,1
678,444,0.362882,1
789,448,0.370979,1
905,456,0.476006,1
544,456,0.404189,1
315,462,0.519211,1
684,464,0.41775,1
923,470,0.366703,1
957,472,0.392565,1
135,473,0.385906,1
101,487,0.45574,1
1004,487,0.508293,1
168,491,0.370169,1
869,493,0.510051,1
952,508,0.607766,1
333,507,0.546427,1
786,513,0.592076,1
521,504,0.385008,1
697,511,0.570736,1
1000,510,0.406426,1
719,524,0.371548,1
128,526,0.353188,1
700,532,0.542963,1
149,540,0.378788,1
752,544,0.62677,1
682,553,0.469255,1
356,548,0.435261,1
714,552,0.377058,1
834,550,0.354675,1
230,554,0.436073,1
902,559,0.521821,1
705,566,0.472543,1
730,566,0.438146,1
429,580,0.46448,1
862,577,0.392658,1
134,579,0.380347,1
937,586,0.49519,1
156,586,0.35144,1
257,595,0.499383,1
588,594,0.366318,1
134,597,0.379005,1
413,598,0.390332,1
603,606,0.527734,1
892,604,0.409613,1
850,615,0.365953,1
911,618,0.379323,1
477,628,0.458315,1
751,625,0.376619,1
970,631,0.36916,1
1002,640,0.472277,1
416,645,0.648826,1
58,647,0.390034,1
515,650,0.380665,1
579,655,0.435376,1
664,658,0.393237,1
488,666,0.616405,1
62,661,0.380481,1
122,662,0.352441,1
539,672,0.440141,1
712,687,0.459221,1
789,685,0.380717,1
584,689,0.436989,1
894,690,0.379461,1
944,693,0.403352,1
554,700,0.506039,1
728,701,0.471994,1
794,702,0.358541,1
854,713,0.424887,1
913,716,0.488142,1
666,716,0.37241,1
1002,716,0.356053,1
661,729,0.371579,1
329,739,0.557257,1
99,739,0.471929,1
240,747,0.381868,1
266,760,0.419547,1
708,770,0.380453,1
506,781,0.450381,1
167,780,0.355489,1
596,788,0.477283,1
340,792,0.356821,1
823,801,0.44919,1
606,800,0.354243,1
711,810,0.430778,1
346,826,0.411921,1
64,832,0.356728,1
376,834,0.412073,1
828,834,0.350636,1
875,848,0.374766,1
913,852,0.650754,1
842,852,0.36053,1
718,862,0.3921,1
299,870,0.391349,1
316,887,0.369529,1
832,888,0.355641,1
716,913,0.537165,1
469,914,0.374038,1
482,925,0.477266,1
746,936,0.480167,1
503,950,0.372834,1
998,954,0.357085,1
525,960,0.39394,1
785,960,0.445002,1
549,968,0.409248,1
805,978,0.370997,1
52,211,0.683441,2
76,348,0.563385,3
212,397,0.710846,5
193,380,0.438079,5
55,444,0.671041,4
446,260,0.539686,4
97,486,0.747714,5
237,472,0.710848,2
370,711,0.558378,2
418,718,0.710943,2
323,708,0.618776,3
296,713,0.575805,3
122,635,0.38112,4
321,875,0.671464,2
149,830,0.749112,2
364,944,0.539643,4
281,995,0.490146,4
508,944,0.431715,4
533,856,0.480615,3
570,846,0.637672,4
447,837,0.542529,5
713,936,0.490479,3
927,871,0.519014,4
595,509,0.698504,5
709,117,0.684257,4
548,476,0.501958,4
805,33,0.464508,1
101,20,0.505066,1
292,27,0.509467,1
486,23,0.382843,1
732,30,0.483672,1
866,25,0.449456,1
948,16,0.351109,1
360,27,0.478354,1
983,21,0.377747,1
34,20,0.356146,1
666,26,0.362739,1
839,30,0.390915,1
898,29,0.47265,1
163,31,0.372917,1
458,30,0.355329,1
964,35,0.490552,1
114,40,0.426463,1
44,38,0.362865,1
301,49,0.405963,1
169,48,0.393366,1
344,49,0.48406,1
417,53,0.364976,1
381,71,0.432468,1
65,60,0.39979,1
769,73,0.56529,1
386,60,0.356842,1
551,63,0.417595,1
471,63,0.397566,1
899,69,0.425193,1
347,68,0.378975,1
163,114,0.587406,1
251,80,0.407116,1
863,149,0.565935,1
303,80,0.357405,1
353,85,0.39413,1
425,81,0.365752,1
664,82,0.352697,1
562,95,0.356369,1
959,95,0.399435,1
870,96,0.373303,1
98,100,0.355448,1
927,103,0.437555,1
263,105,0.405511,1
315,106,0.482866,1
451,115,0.443159,1
792,113,0.479361,1
96,114,0.38658,1
236,109,0.391385,1
883,121,0.500426,1
375,120,0.395918,1
427,118,0.389523,1
968,114,0.393678,1
274,121,0.521609,1
643,125,0.441122,1
996,128,0.406194,1
463,129,0.36844,1
556,130,0.447314,1
813,141,0.498355,1
978,140,0.39961,1
319,144,0.407142,1
385,139,0.3588,1
436,138,0.351613,1
667,140,0.40937,1
113,145,0.408533,1
265,153,0.416107,1
396,158,0.430382,1
487,149,0.412513,1
593,156,0.411988,1
906,173,0.518904,1
32,162,0.567432,1
930,162,0.397455,1
456,165,0.426957,1
956,167,0.419522,1
503,169,0.419464,1
828,173,0.507836,1
211,187,0.525565,1
291,179,0.435989,1
332,176,0.351838,1
469,186,0.503053,1
939,182,0.374962,1
138,184,0.382488,1
529,201,0.46969,1
182,190,0.376871,1
422,193,0.376462,1
957,204,0.392461,1
312,203,0.360886,1
482,211,0.429582,1
98,209,0.425548,1
160,207,0.359175,1
930,211,0.468219,1
347,212,0.417454,1
130,220,0.436988,1
314,212,0.353439,1
316,219,0.367603,1
628,221,0.455198,1
984,250,0.510189,1
238,226,0.443304,1
193,236,0.513044,1
396,233,0.497869,1
938,229,0.364184,1
545,234,0.540401,1
731,230,0.388636,1
72,230,0.378174,1
160,236,0.362701,1
261,239,0.488359,1
170,250,0.393509,1
343,246,0.367115,1
904,255,0.452374,1
134,258,0.456982,1
578,254,0.496954,1
746,266,0.414629,1
278,282,0.455128,1
600,257,0.367783,1
553,287,0.475573,1
382,274,0.497831,1
594,273,0.350753,1
677,274,0.379516,1
155,279,0.395844,1
184,278,0.433343,1
239,280,0.416498,1
334,277,0.380163,1
59,293,0.457451,1
396,290,0.409274,1
765,290,0.36135,1
927,290,0.418388,1
219,299,0.387832,1
595,296,0.364108,1
987,297,0.412648,1
348,297,0.374806,1
693,306,0.428057,1
