@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
790,885,0.384176,1
286,894,0.3535,1
554,896,0.391103,1
578,898,0.388959,1
865,898,0.359098,1
618,900,0.379801,1
968,906,0.401003,1
46,914,0.393169,1
777,913,0.386064,1
957,938,0.45301,1
416,939,0.413212,1
139,945,0.393323,1
132,946,0.355449,1
279,948,0.427533,1
121,950,0.380732,1
380,951,0.399194,1
659,958,0.441679,1
362,958,0.361934,1
763,960,0.357978,1
385,968,0.448906,1
82,967,0.367635,1
268,970,0.357374,1
59,977,0.401424,1
335,990,0.373601,1
469,993,0.425783,1
443,1002,0.359823,1
155,20,0.444795,1
94,34,0.35445,1
908,68,0.366598,1
693,73,0.397972,1
162,167,0.443,1
580,171,0.367193,1
518,177,0.36425,1
159,184,0.40876,1
66,204,0.356686,1
34,209,0.410939,1
406,243,0.385854,1
635,241,0.374752,1
794,259,0.416159,1
537,334,0.391034,1
905,357,0.401952,1
988,411,0.363015,1
864,412,0.374304,1
560,424,0.416919,1
247,456,0.384527,1
430,498,0.359042,1
178,654,0.369018,1
933,705,0.401377,1
402,713,0.365525,1
818,762,0.360487,1
700,766,0.352455,1
968,780,0.354542,1
494,818,0.354395,1
914,836,0.355638,1
814,844,0.394212,1
826,868,0.370852,1
614,894,0.357758,1
738,905,0.525566,1
704,913,0.50383,1
335,906,0.390522,1
309,912,0.365641,1
562,918,0.380092,1
29,928,0.391596,1
806,928,0.36304,1
82,928,0.353359,1
484,928,0.358281,1
684,934,0.451334,1
211,934,0.454342,1
353,948,0.43055,1
818,937,0.472306,1
121,936,0.397432,1
476,937,0.368952,1
850,943,0.440717,1
642,945,0.529548,1
746,950,0.458897,1
150,950,0.399644,1
276,947,0.45349,1
305,944,0.364483,1
412,946,0.424216,1
126,948,0.352093,1
395,957,0.465079,1
863,967,0.670034,1
619,958,0.406658,1
682,958,0.37444,1
488,959,0.352607,1
640,962,0.420102,1
539,966,0.363021,1
845,985,0.484342,1
522,978,0.42063,1
768,979,0.376884,1
290,982,0.374577,1
316,985,0.381759,1
189,986,0.367062,1
752,992,0.374513,1
804,1001,0.538874,1
526,1002,0.431385,1
272,1000,0.408799,1
863,1004,0.535347,1
343,1001,0.380927,1
214,1004,0.383855,1
423,1007,0.435301,1
586,1006,0.380726,1
836,954,0.350037,5
82,509,0,1
346,18,0.510998,1
730,16,0.463384,1
886,16,0.356848,1
622,29,0.362185,1
656,29,0.414319,1
710,28,0.360566,1
353,38,0.456679,1
806,51,0.367227,1
704,52,0.350731,1
455,56,0.367564,1
347,58,0.38849,1
832,60,0.433083,1
261,68,0.36712,1
526,72,0.435853,1
682,71,0.358377,1
978,72,0.362343,1
298,75,0.375208,1
630,76,0.372821,1
770,77,0.379693,1
708,84,0.363005,1
861,85,0.395655,1
895,87,0.408404,1
548,96,0.451944,1
586,106,0.359422,1
815,107,0.408899,1
752,108,0.361304,1
870,112,0.396804,1
756,114,0.35344,1
627,116,0.384419,1
225,124,0.394904,1
686,125,0.41775,1
855,132,0.363385,1
828,135,0.421995,1
532,136,0.401339,1
800,141,0.365648,1
415,145,0.392538,1
298,150,0.353035,1
448,154,0.356129,1
304,156,0.351892,1
964,162,0.447105,1
516,167,0.592575,1
679,169,0.452952,1
557,176,0.445473,1
418,177,0.377849,1
791,178,0.447121,1
296,178,0.359143,1
578,181,0.405131,1
932,186,0.556039,1
428,186,0.355581,1
321,192,0.37892,1
980,194,0.45534,1
478,198,0.373693,1
345,205,0.417114,1
935,204,0.455634,1
916,204,0.350679,1
266,206,0.352654,1
226,213,0.399672,1
807,221,0.371932,1
992,221,0.396299,1
873,223,0.407626,1
576,228,0.371059,1
428,232,0.352037,1
899,234,0.571057,1
838,234,0.39405,1
327,240,0.436792,1
361,241,0.428539,1
992,252,0.35377,1
400,260,0.497159,1
488,259,0.369342,1
504,263,0.416071,1
361,265,0.399969,1
907,270,0.5338,1
523,268,0.386428,1
846,266,0.37727,1
422,273,0.394835,1
329,277,0.40351,1
823,295,0.442615,1
860,283,0.381601,1
964,285,0.362867,1
597,290,0.366348,1
624,297,0.406113,1
904,295,0.390756,1
398,302,0.395911,1
482,302,0.418245,1
413,306,0.369959,1
649,309,0.461272,1
970,306,0.355495,1
258,308,0.4146,1
562,308,0.367874,1
592,314,0.446372,1
808,314,0.418366,1
432,316,0.377082,1
666,317,0.377299,1
772,318,0.380375,1
629,335,0.386041,1
481,337,0.456788,1
796,343,0.423072,1
902,346,0.350115,1
347,348,0.42175,1
528,360,0.351624,1
557,364,0.376041,1
815,370,0.423497,1
792,366,0.392948,1
372,368,0.441731,1
925,369,0.357686,1
400,370,0.353251,1
605,375,0.418031,1
992,375,0.381695,1
428,376,0.418442,1
862,382,0.36112,1
685,385,0.384244,1
903,398,0.398489,1
816,398,0.36743,1
737,404,0.432368,1
563,408,0.365523,1
671,408,0.384347,1
691,414,0.412046,1
199,416,0.366505,1
289,423,0.381303,1
773,421,0.436599,1
247,426,0.363872,1
319,430,0.37701,1
687,432,0.353835,1
363,439,0.385763,1
488,438,0.350379,1
385,444,0.481159,1
225,444,0.3647,1
294,446,0.369209,1
538,450,0.356792,1
650,450,0.38839,1
557,456,0.453429,1
966,455,0.3898,1
596,464,0.351325,1
216,466,0.352776,1
320,467,0.36321,1
479,468,0.533585,1
831,472,0.445107,1
612,470,0.392123,1
989,473,0.482013,1
879,472,0.459728,1
635,475,0.480374,1
671,483,0.436523,1
477,488,0.451251,1
980,491,0.493786,1
496,491,0.436573,1
547,493,0.417856,1
325,497,0.429698,1
226,498,0.352814,1
929,501,0.450441,1
1005,508,0.385069,1
485,510,0.439212,1
980,510,0.368218,1
472,510,0.369023,1
961,519,0.369302,1
275,523,0.390904,1
294,525,0.354133,1
303,524,0.396676,1
464,528,0.446761,1
313,533,0.373556,1
961,540,0.585044,1
489,539,0.540062,1
992,536,0.391311,1
548,539,0.368187,1
994,552,0.415255,1
490,558,0.351719,1
511,559,0.424959,1
956,561,0.557417,1
248,573,0.476578,1
346,574,0.36034,1
966,577,0.504391,1
502,579,0.491635,1
208,585,0.459481,1
424,582,0.353434,1
275,589,0.40172,1
436,590,0.429553,1
768,593,0.424435,1
464,594,0.364472,1
570,598,0.446732,1
685,600,0.41843,1
750,599,0.398099,1
900,598,0.352258,1
390,608,0.479502,1
779,602,0.375157,1
250,607,0.410329,1
465,608,0.459876,1
635,607,0.515111,1
435,621,0.406958,1
782,621,0.364305,1
496,626,0.461151,1
566,625,0.376166,1
298,627,0.370899,1
645,631,0.487333,1
330,634,0.394929,1
548,647,0.379596,1
570,649,0.435433,1
324,657,0.459109,1
491,656,0.380877,1
602,657,0.537314,1
397,662,0.534846,1
881,663,0.449185,1
617,660,0.369326,1
342,666,0.386045,1
576,670,0.444779,1
678,670,0.446053,1
917,674,0.396896,1
425,684,0.449122,1
808,681,0.377783,1
228,685,0.433734,1
757,687,0.406052,1
976,691,0.377757,1
569,702,0.363892,1
639,701,0.386427,1
662,706,0.555788,1
828,703,0.37223,1
612,718,0.524478,1
249,709,0.404252,1
576,711,0.370921,1
592,711,0.381847,1
892,715,0.431642,1
678,718,0.48972,1
997,715,0.397493,1
268,717,0.419849,1
207,732,0.402886,1
256,738,0.354492,1
837,740,0.410777,1
203,768,0.394793,1
584,772,0.352604,1
592,772,0.351938,1
864,781,0.401953,1
249,782,0.394189,1
714,796,0.480697,1
998,791,0.360405,1
984,793,0.35457,1
583,811,0.380238,1
547,827,0.386294,1
937,830,0.532766,1
559,832,0.357386,1
300,834,0.393984,1
246,843,0.434087,1
377,849,0.393791,1
311,852,0.359494,1
607,853,0.38318,1
641,853,0.398465,1
323,856,0.361388,1
933,856,0.379222,1
717,862,0.45401,1
977,865,0.585282,1
339,864,0.379615,1
895,868,0.414288,1
346,882,0.379125,1
904,882,0.391885,1
995,882,0.399411,1
278,903,0.382387,1
503,903,0.428354,1
439,914,0.423876,1
628,915,0.477219,1
520,917,0.422553,1
978,919,0.451301,1
653,918,0.369475,1
315,925,0.377384,1
339,935,0.469357,1
723,938,0.519127,1
622,946,0.533276,1
541,949,0.359613,1
972,950,0.355147,1
886,960,0.363929,1
364,965,0.416623,1
504,965,0.372901,1
630,979,0.507083,1
998,969,0.35405,1
566,978,0.355263,1
998,979,0.364652,1
891,984,0.459378,1
220,985,0.382538,1
800,988,0.398533,1
825,996,0.398226,1
842,988,0.361386,1
369,993,0.446612,1
661,992,0.361702,1
674,993,0.364359,1
270,999,0.386004,1
344,1002,0.432851,1
391,1008,0.523986,1
414,1006,0.444508,1
457,1008,0.437775,1
521,1006,0.366919,1
669,617,0.679782,5
541,839,0.533273,4
500,16,0.389747,1
526,16,0.357257,1
555,17,0.440006,1
920,16,0.424677,1
716,21,0.397834,1
576,22,0.352386,1
999,24,0.376813,1
125,37,0.412118,1
860,44,0.388441,1
790,49,0.367112,1
176,56,0.455698,1
732,59,0.409655,1
92,62,0.44818,1
966,60,0.363492,1
30,70,0.350517,1
926,75,0.409328,1
498,76,0.352637,1
253,78,0.368159,1
532,79,0.438194,1
565,81,0.440927,1
708,90,0.353745,1
53,98,0.476553,1
271,95,0.354174,1
707,107,0.393542,1
743,108,0.498378,1
113,111,0.41879,1
509,111,0.37985,1
894,112,0.432805,1
645,119,0.421952,1
315,122,0.363781,1
701,125,0.411776,1
744,126,0.41731,1
130,135,0.5272,1
342,128,0.359043,1
188,134,0.440212,1
714,138,0.352252,1
873,143,0.516546,1
973,140,0.358717,1
185,147,0.532191,1
26,152,0.451637,1
466,154,0.391881,1
556,153,0.42532,1
858,158,0.412928,1
132,159,0.388267,1
509,161,0.386292,1
234,167,0.420544,1
628,162,0.353105,1
243,164,0.36747,1
348,168,0.405606,1
328,170,0.360154,1
264,180,0.380669,1
450,177,0.387858,1
577,178,0.404696,1
145,178,0.373556,1
468,182,0.412453,1
79,193,0.575008,1
488,182,0.371947,1
973,182,0.352705,1
327,187,0.398843,1
820,192,0.358112,1
113,211,0.579667,1
38,204,0.353048,1
311,206,0.565633,1
229,213,0.439969,1
628,213,0.354889,1
456,216,0.407764,1
846,218,0.40522,1
919,226,0.389871,1
710,229,0.375874,1
547,233,0.435624,1
146,235,0.409822,1
203,235,0.366284,1
224,234,0.353645,1
128,242,0.386216,1
444,243,0.429305,1
90,254,0.480227,1
986,242,0.364605,1
966,246,0.395959,1
584,249,0.378104,1
598,248,0.356239,1
182,253,0.354551,1
800,252,0.358555,1
216,259,0.51903,1
548,256,0.434635,1
150,264,0.396185,1
896,262,0.547657,1
444,261,0.369313,1
913,260,0.355471,1
176,273,0.353722,1
358,272,0.350238,1
201,285,0.549901,1
828,280,0.350751,1
456,284,0.397966,1
606,282,0.350354,1
858,284,0.359483,1
334,288,0.376697,1
741,296,0.370638,1
17,300,0.378297,1
868,303,0.362563,1
170,308,0.484888,1
695,307,0.381196,1
931,308,0.37437,1
145,312,0.394029,1
198,313,0.381387,1
310,319,0.571634,1
46,316,0.448599,1
92,320,0.479966,1
214,314,0.371172,1
252,314,0.355788,1
430,317,0.355076,1
857,318,0.398886,1
452,319,0.358398,1
802,320,0.354596,1
145,326,0.404913,1
165,329,0.428184,1
374,328,0.467552,1
291,329,0.413246,1
278,336,0.366191,1
43,341,0.402737,1
99,342,0.434014,1
170,345,0.474534,1
186,343,0.47686,1
507,343,0.37285,1
794,346,0.43944,1
128,347,0.360144,1
342,350,0.379978,1
278,353,0.421515,1
205,363,0.446416,1
783,368,0.514926,1
229,370,0.447077,1
471,368,0.364928,1
280,372,0.409378,1
61,376,0.402074,1
94,374,0.374139,1
378,374,0.368063,1
583,382,0.428599,1
604,383,0.426839,1
533,384,0.382118,1
777,387,0.40498,1
190,396,0.532053,1
319,396,0.376787,1
343,401,0.393951,1
130,406,0.397743,1
151,405,0.414174,1
777,419,0.471634,1
394,410,0.352634,1
288,416,0.596098,1
921,414,0.384613,1
311,418,0.352747,1
162,425,0.367881,1
243,426,0.378426,1
226,431,0.446161,1
457,428,0.40122,1
92,433,0.424029,1
842,436,0.401846,1
69,507,0.557658,1
170,441,0.361827,1
510,449,0.478664,1
162,458,0.585847,1
769,456,0.478684,1
226,453,0.447396,1
930,452,0.360897,1
105,462,0.394803,1
305,462,0.42303,1
182,468,0.370099,1
323,468,0.440428,1
814,466,0.360759,1
117,475,0.407293,1
684,476,0.467702,1
705,476,0.486092,1
395,482,0.410524,1
222,482,0.388795,1
434,485,0.397916,1
604,482,0.423097,1
835,484,0.425162,1
138,489,0.354962,1
781,492,0.474191,1
160,500,0.527989,1
404,494,0.40753,1
810,494,0.374458,1
828,494,0.374758,1
21,496,0.370991,1
135,498,0.369474,1
287,502,0.492096,1
416,513,0.421632,1
246,510,0.374684,1
228,514,0.371009,1
800,513,0.398309,1
132,520,0.490484,1
258,519,0.440899,1
770,526,0.441662,1
832,524,0.417367,1
152,531,0.522094,1
104,539,0.475155,1
387,535,0.378051,1
254,539,0.463011,1
204,548,0.386383,1
132,555,0.423973,1
391,552,0.398836,1
100,559,0.391499,1
620,561,0.359779,1
270,564,0.368794,1
242,568,0.404374,1
23,577,0.423631,1
103,596,0.505306,1
750,569,0.368192,1
508,580,0.532747,1
386,574,0.434496,1
461,578,0.44257,1
200,578,0.359927,1
625,579,0.360954,1
182,582,0.371977,1
951,580,0.384008,1
755,582,0.369561,1
456,603,0.468991,1
581,591,0.384147,1
224,593,0.358686,1
478,600,0.534662,1
243,598,0.416896,1
568,600,0.411848,1
155,605,0.354007,1
505,614,0.376805,1
262,617,0.397235,1
142,622,0.552942,1
278,619,0.41434,1
246,621,0.356944,1
803,621,0.39864,1
816,620,0.350097,1
237,623,0.386162,1
595,625,0.429086,1
212,626,0.431486,1
744,626,0.366263,1
24,635,0.471622,1
112,649,0.498311,1
68,640,0.402832,1
145,646,0.483924,1
398,642,0.419455,1
270,646,0.361229,1
438,647,0.436333,1
298,670,0.432365,1
368,671,0.375538,1
441,677,0.474852,1
126,680,0.427917,1
102,684,0.441743,1
317,686,0.367681,1
563,691,0.363669,1
764,690,0.389983,1
873,694,0.40505,1
936,690,0.352562,1
788,692,0.406643,1
648,698,0.480189,1
726,696,0.354958,1
844,696,0.368447,1
710,698,0.350672,1
462,702,0.385163,1
218,705,0.376236,1
498,707,0.377003,1
519,713,0.453378,1
210,717,0.405034,1
309,715,0.353136,1
433,719,0.358279,1
467,720,0.405684,1
43,723,0.380952,1
580,724,0.360846,1
894,724,0.350169,1
24,729,0.404538,1
446,726,0.362179,1
95,731,0.560744,1
232,728,0.363351,1
771,728,0.371985,1
629,736,0.415174,1
502,738,0.353125,1
602,741,0.471901,1
363,742,0.49726,1
163,744,0.36482,1
431,748,0.398621,1
34,751,0.49396,1
475,751,0.405863,1
533,752,0.406176,1
558,754,0.465427,1
710,758,0.465292,1
253,760,0.363783,1
284,760,0.355689,1
168,765,0.352473,1
384,764,0.389654,1
312,768,0.352566,1
762,768,0.362509,1
189,775,0.441531,1
435,773,0.392797,1
580,772,0.355806,1
755,774,0.377558,1
89,775,0.399841,1
207,785,0.501601,1
717,783,0.477798,1
50,793,0.384922,1
141,805,0.401763,1
437,804,0.368498,1
462,806,0.411557,1
47,807,0.392408,1
205,812,0.477099,1
73,810,0.395697,1
491,810,0.390402,1
770,808,0.356124,1
251,812,0.385934,1
219,823,0.40944,1
629,826,0.397901,1
786,824,0.350867,1
565,827,0.381513,1
698,830,0.443141,1
833,828,0.534159,1
265,834,0.365737,1
651,835,0.393017,1
16,839,0.385578,1
284,839,0.382931,1
180,842,0.42738,1
304,842,0.494743,1
448,841,0.451439,1
738,842,0.413422,1
225,845,0.394977,1
996,843,0.379411,1
337,846,0.47044,1
755,849,0.409317,1
953,850,0.519767,1
970,849,0.476892,1
262,855,0.480029,1
22,858,0.488629,1
260,873,0.489229,1
977,868,0.370433,1
403,874,0.4287,1
946,874,0.406632,1
112,888,0.385351,1
258,891,0.404968,1
558,888,0.371059,1
803,889,0.435656,1
383,893,0.389134,1
287,894,0.385034,1
761,894,0.391351,1
706,900,0.482094,1
403,905,0.502183,1
786,909,0.363957,1
338,911,0.360238,1
282,914,0.352715,1
28,916,0.37198,1
297,922,0.387335,1
561,922,0.370913,1
584,922,0.369876,1
56,933,0.42136,1
680,934,0.388336,1
95,942,0.469447,1
810,940,0.37929,1
387,942,0.358967,1
413,950,0.441861,1
475,950,0.437176,1
129,951,0.393545,1
508,952,0.421801,1
526,952,0.410992,1
146,955,0.375974,1
432,955,0.369404,1
225,963,0.409023,1
614,966,0.350943,1
952,970,0.38233,1
384,970,0.352076,1
490,972,0.470678,1
247,977,0.492122,1
522,974,0.363509,1
243,989,0.375337,1
569,991,0.509198,1
477,991,0.395161,1
554,992,0.350206,1
306,994,0.350439,1
390,996,0.403929,1
893,998,0.364559,1
963,1001,0.368916,1
143,1008,0.408976,1
245,300,0.642862,5
551,720,0.691531,5
296,654,0.750632,3
202,16,0.413864,1
244,18,0.357378,1
566,21,0.463013,1
502,20,0.359124,1
80,30,0.381458,1
56,42,0.368884,1
557,52,0.482666,1
284,55,0.380612,1
304,64,0.423264,1
422,68,0.503466,1
106,73,0.516558,1
459,76,0.518781,1
578,74,0.447488,1
667,78,0.467542,1
322,78,0.385713,1
405,78,0.376011,1
681,79,0.39005,1
766,79,0.369477,1
794,80,0.361489,1
260,83,0.366966,1
516,87,0.36476,1
177,93,0.357407,1
282,94,0.353772,1
518,98,0.362444,1
670,98,0.418002,1
850,98,0.354555,1
40,103,0.421693,1
508,103,0.415943,1
685,103,0.378396,1
743,109,0.426431,1
202,116,0.425641,1
555,117,0.369593,1
404,119,0.37433,1
938,118,0.357405,1
757,129,0.523538,1
103,143,0.448454,1
63,144,0.385767,1
784,140,0.443304,1
826,144,0.394271,1
959,149,0.364493,1
595,152,0.397191,1
895,161,0.514179,1
420,152,0.370919,1
218,171,0.403306,1
551,173,0.464728,1
448,176,0.361207,1
659,176,0.374822,1
479,181,0.405345,1
155,184,0.412203,1
554,193,0.370485,1
379,205,0.422731,1
157,204,0.379899,1
191,205,0.520201,1
415,208,0.378209,1
771,205,0.399444,1
207,208,0.397152,1
654,209,0.375121,1
42,212,0.409201,1
672,212,0.360911,1
434,219,0.479443,1
582,220,0.379722,1
874,220,0.363576,1
236,233,0.503078,1
457,232,0.377427,1
551,238,0.453106,1
573,236,0.370244,1
721,239,0.417213,1
744,241,0.423889,1
261,243,0.474251,1
590,244,0.483966,1
767,242,0.374978,1
781,243,0.398844,1
812,246,0.376411,1
545,249,0.362424,1
102,256,0.388859,1
280,259,0.448127,1
959,260,0.36655,1
293,263,0.376609,1
36,272,0.399474,1
645,277,0.370869,1
917,281,0.368136,1
639,287,0.365978,1
982,300,0.420473,1
543,302,0.376796,1
926,307,0.429651,1
348,310,0.362902,1
717,310,0.383578,1
905,313,0.414198,1
192,315,0.383242,1
965,316,0.408356,1
105,324,0.418281,1
170,322,0.359156,1
309,324,0.423676,1
982,322,0.359095,1
932,328,0.381982,1
344,333,0.360469,1
780,333,0.425479,1
150,349,0.431374,1
216,363,0.379458,1
358,366,0.35615,1
660,374,0.350634,1
714,378,0.357431,1
788,379,0.361469,1
201,383,0.41736,1
136,387,0.505764,1
302,385,0.387182,1
487,386,0.376802,1
520,390,0.351407,1
426,395,0.371683,1
445,395,0.457442,1
813,396,0.356597,1
187,404,0.403139,1
339,412,0.411556,1
559,415,0.402574,1
36,418,0.424701,1
315,415,0.394597,1
546,415,0.376707,1
290,419,0.388378,1
398,426,0.357471,1
425,428,0.5385,1
105,435,0.380177,1
834,438,0.432776,1
39,441,0.389473,1
95,443,0.364903,1
900,444,0.400795,1
234,447,0.413695,1
834,451,0.459855,1
716,458,0.387331,1
226,463,0.365689,1
253,470,0.448165,1
900,468,0.356882,1
335,484,0.374087,1
247,494,0.421511,1
434,492,0.350136,1
951,500,0.42007,1
362,500,0.359761,1
431,502,0.37274,1
809,505,0.417403,1
317,512,0.412009,1
186,520,0.45103,1
224,530,0.35292,1
323,532,0.460334,1
462,532,0.464746,1
939,532,0.389672,1
163,536,0.369437,1
808,540,0.467548,1
100,548,0.355803,1
213,550,0.3696,1
60,552,0.362455,1
66,552,0.369769,1
149,554,0.430646,1
476,558,0.435944,1
487,557,0.40728,1
208,559,0.362286,1
419,564,0.366665,1
55,568,0.364088,1
806,578,0.439554,1
702,578,0.363774,1
414,585,0.653026,1
259,585,0.390829,1
815,593,0.450804,1
158,602,0.432766,1
352,602,0.365273,1
695,607,0.46691,1
