@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
366,321,0.443261,1
134,317,0.383444,1
207,317,0.405882,1
98,320,0.365878,1
458,324,0.442709,1
885,330,0.535784,1
981,328,0.399656,1
102,332,0.418918,1
261,339,0.438094,1
389,339,0.401244,1
443,393,0.556233,1
956,375,0.681044,1
18,355,0.491097,1
132,355,0.364113,1
282,368,0.460879,1
740,364,0.427887,1
774,368,0.432715,1
588,379,0.442177,1
140,378,0.418885,1
196,376,0.393812,1
623,377,0.39436,1
836,383,0.597866,1
771,383,0.475602,1
193,390,0.385149,1
642,390,0.35328,1
916,403,0.499881,1
645,404,0.426705,1
822,405,0.403157,1
506,410,0.475511,1
872,413,0.534899,1
983,435,0.50155,1
775,456,0.536538,1
825,442,0.500843,1
485,460,0.494062,1
302,447,0.380129,1
341,464,0.395593,1
440,544,0.700892,1
862,463,0.366075,1
163,477,0.430713,1
398,485,0.501615,1
286,477,0.358641,1
809,482,0.442739,1
351,487,0.54069,1
526,482,0.350632,1
286,512,0.469688,1
82,493,0.374141,1
819,514,0.426754,1
787,499,0.404653,1
499,522,0.468465,1
578,502,0.350454,1
980,510,0.365357,1
773,529,0.416915,1
940,536,0.353532,1
732,559,0.516,1
301,548,0.352388,1
804,567,0.49423,1
565,559,0.41104,1
525,564,0.454142,1
341,570,0.46494,1
79,575,0.403475,1
693,574,0.376601,1
514,581,0.43781,1
376,580,0.427077,1
565,588,0.471623,1
248,595,0.437208,1
701,599,0.408035,1
409,605,0.555942,1
484,624,0.497772,1
828,605,0.509318,1
555,611,0.408362,1
300,631,0.519503,1
775,622,0.353741,1
349,631,0.380394,1
16,631,0.361839,1
735,638,0.455739,1
830,647,0.422777,1
800,646,0.384488,1
554,648,0.361849,1
434,650,0.351201,1
793,667,0.514464,1
442,659,0.380324,1
511,656,0.373168,1
393,667,0.465832,1
692,670,0.407936,1
245,678,0.448585,1
560,677,0.410611,1
415,725,0.670811,1
817,685,0.408488,1
703,698,0.579158,1
563,692,0.37537,1
390,702,0.428017,1
735,721,0.446472,1
851,722,0.508445,1
491,718,0.417851,1
386,727,0.444475,1
773,727,0.392167,1
808,729,0.359962,1
590,736,0.51649,1
298,741,0.38716,1
366,816,0.625526,1
773,744,0.43403,1
876,745,0.455822,1
641,748,0.409717,1
464,750,0.363528,1
496,752,0.37252,1
602,774,0.51485,1
243,793,0.662077,1
737,754,0.371929,1
292,757,0.372422,1
778,764,0.489807,1
175,768,0.355441,1
453,771,0.404121,1
518,777,0.597237,1
908,791,0.607319,1
872,772,0.376885,1
879,776,0.374605,1
82,779,0.365411,1
464,799,0.517807,1
754,800,0.38338,1
335,802,0.355641,1
606,808,0.402459,1
617,808,0.373568,1
771,818,0.47585,1
920,819,0.436667,1
617,830,0.447067,1
745,824,0.46594,1
496,834,0.530181,1
406,836,0.446293,1
941,837,0.475764,1
795,855,0.52833,1
190,839,0.433755,1
536,841,0.35778,1
697,859,0.434346,1
144,864,0.44402,1
123,864,0.402806,1
232,872,0.430623,1
890,871,0.355922,1
75,876,0.365752,1
754,895,0.503776,1
301,881,0.424998,1
142,885,0.427213,1
673,947,0.567179,1
111,885,0.378873,1
288,935,0.536117,1
895,890,0.471146,1
598,893,0.426872,1
180,902,0.503625,1
388,915,0.491032,1
940,902,0.354161,1
742,904,0.354134,1
600,911,0.375341,1
44,916,0.448494,1
735,921,0.452992,1
510,922,0.401149,1
994,926,0.494637,1
413,940,0.448349,1
196,979,0.730321,1
491,954,0.366488,1
29,986,0.575041,1
245,959,0.370981,1
992,968,0.513444,1
778,961,0.359741,1
492,964,0.351149,1
370,979,0.488587,1
732,979,0.439572,1
466,987,0.464889,1
136,999,0.480197,1
702,986,0.360885,1
402,990,0.372287,1
624,988,0.364302,1
379,999,0.415097,1
830,1004,0.438776,1
456,118,0.370918,2
151,262,0.582566,2
202,165,0.633112,3
163,375,0.562741,3
133,440,0.491773,4
536,157,0.493071,3
590,271,0.474926,4
708,405,0.377718,3
855,116,0.390571,5
943,701,0.600551,3
482,493,0.512456,4
464,565,0.580154,4
283,508,0.541172,3
170,543,0.376999,5
188,435,0.433465,4
330,770,0.471063,3
758,755,0.597352,4
976,902,0.456071,4
208,305,0.424771,4
796,355,0.359361,4
493,537,0.398384,4
200,38,0.551661,1
582,16,0.351319,1
868,25,0.527329,1
904,16,0.401743,1
979,44,0.573639,1
577,29,0.454029,1
715,40,0.428989,1
871,63,0.445392,1
756,66,0.373765,1
902,72,0.371187,1
991,87,0.580249,1
668,84,0.399007,1
762,97,0.361218,1
48,105,0.387241,1
433,107,0.388217,1
668,107,0.401177,1
698,106,0.361895,1
701,128,0.475133,1
534,123,0.359753,1
417,128,0.386498,1
672,130,0.35129,1
755,142,0.379784,1
429,149,0.428771,1
56,155,0.356384,1
674,162,0.387904,1
744,168,0.408115,1
991,176,0.361553,1
307,185,0.371216,1
439,199,0.422409,1
750,192,0.420373,1
469,198,0.359546,1
893,217,0.446943,1
988,214,0.379059,1
125,242,0.398256,1
150,244,0.362788,1
893,271,0.485029,1
939,314,0.586793,1
259,273,0.385386,1
905,295,0.484037,1
664,325,0.376572,1
281,360,0.571426,1
666,361,0.471173,1
799,368,0.361198,1
657,378,0.42546,1
936,382,0.35179,1
897,418,0.551654,1
130,406,0.387645,1
131,415,0.376367,1
633,426,0.412184,1
836,431,0.506036,1
978,426,0.400011,1
341,436,0.354651,1
983,438,0.358051,1
906,448,0.354971,1
630,453,0.380027,1
811,459,0.511174,1
634,473,0.385525,1
871,480,0.398255,1
673,474,0.368305,1
455,495,0.419911,1
829,494,0.432055,1
362,509,0.360032,1
486,512,0.354797,1
804,524,0.405251,1
436,525,0.406738,1
839,534,0.414862,1
222,537,0.366964,1
424,555,0.538135,1
490,579,0.554621,1
363,576,0.369694,1
450,592,0.449838,1
920,658,0.351648,1
182,694,0.522077,1
704,679,0.449342,1
843,687,0.403072,1
808,709,0.375059,1
425,731,0.499119,1
288,761,0.503392,1
719,757,0.599443,1
934,741,0.398304,1
647,792,0.352037,1
284,805,0.386621,1
304,808,0.366759,1
781,848,0.521192,1
290,842,0.353788,1
516,857,0.375546,1
533,883,0.365832,1
659,896,0.376551,1
913,898,0.387862,1
765,914,0.363117,1
308,926,0.35784,1
252,937,0.380341,1
912,939,0.415012,1
782,955,0.573506,1
314,985,0.360994,1
824,987,0.359742,1
496,991,0.357296,1
299,427,0.606795,2
399,174,0.564361,2
198,369,0.552559,2
403,309,0.587965,3
416,470,0.694058,3
239,330,0.531454,3
192,313,0.559597,4
137,348,0.531466,5
322,397,0.388498,4
628,159,0.591165,3
622,315,0.64916,4
520,211,0.54995,4
609,201,0.602789,4
638,227,0.530995,4
526,392,0.653706,4
469,578,0.574958,4
458,628,0.736989,4
336,659,0.620587,4
81,537,0.504501,4
310,580,0.584812,4
249,690,0.36172,5
239,24,0.631966,1
372,18,0.411201,1
600,16,0.399004,1
877,19,0.568005,1
493,28,0.439063,1
527,33,0.583234,1
875,37,0.473277,1
405,37,0.377995,1
602,41,0.395225,1
90,46,0.40484,1
473,62,0.520248,1
276,54,0.428271,1
880,72,0.543014,1
598,58,0.351949,1
506,81,0.666812,1
333,71,0.495254,1
268,74,0.363126,1
976,76,0.357355,1
412,84,0.392915,1
590,101,0.431195,1
480,99,0.396369,1
888,101,0.424571,1
1004,99,0.358099,1
679,106,0.387732,1
530,147,0.658462,1
979,125,0.482002,1
276,126,0.367828,1
602,126,0.357479,1
929,139,0.469786,1
577,132,0.353157,1
982,141,0.355881,1
820,143,0.375324,1
983,185,0.53158,1
449,166,0.377982,1
807,175,0.591114,1
954,160,0.350766,1
865,189,0.446573,1
219,180,0.369205,1
679,204,0.469997,1
780,197,0.484196,1
931,196,0.4174,1
399,196,0.362834,1
278,211,0.482106,1
172,211,0.449952,1
229,218,0.450657,1
980,214,0.352215,1
870,218,0.380608,1
104,220,0.38243,1
981,233,0.480635,1
342,243,0.373949,1
666,261,0.59248,1
533,246,0.446938,1
707,248,0.420578,1
630,258,0.446303,1
220,258,0.377285,1
250,258,0.375038,1
946,262,0.371435,1
38,270,0.432213,1
351,268,0.4083,1
874,271,0.420144,1
984,278,0.46106,1
487,284,0.700997,1
423,277,0.39489,1
311,285,0.36835,1
599,286,0.377856,1
36,286,0.35896,1
664,294,0.577651,1
125,291,0.361975,1
858,290,0.353035,1
959,291,0.391584,1
760,299,0.371427,1
67,303,0.381278,1
787,304,0.398516,1
718,304,0.35284,1
326,310,0.464936,1
984,321,0.397999,1
66,322,0.371966,1
444,336,0.418977,1
529,323,0.390242,1
718,332,0.423852,1
159,351,0.481463,1
876,355,0.420771,1
980,346,0.358707,1
727,356,0.433523,1
97,361,0.428093,1
585,400,0.594946,1
841,386,0.447634,1
162,376,0.44034,1
322,377,0.482542,1
489,378,0.420062,1
551,380,0.455067,1
986,379,0.45929,1
354,389,0.502801,1
234,385,0.358315,1
69,395,0.487803,1
439,394,0.540375,1
634,393,0.420496,1
782,398,0.369534,1
126,401,0.358909,1
229,402,0.371641,1
400,410,0.456428,1
53,424,0.466801,1
851,419,0.421735,1
350,424,0.351836,1
360,428,0.356639,1
552,429,0.3715,1
986,433,0.426195,1
844,439,0.40311,1
792,440,0.389273,1
170,459,0.604405,1
336,456,0.480469,1
987,456,0.493457,1
948,452,0.355077,1
513,460,0.527975,1
735,470,0.498621,1
620,476,0.590765,1
68,466,0.357924,1
105,486,0.517531,1
16,488,0.404246,1
118,496,0.354462,1
443,496,0.352962,1
526,503,0.454538,1
822,498,0.36382,1
212,500,0.365903,1
860,506,0.395806,1
254,515,0.518554,1
696,508,0.423762,1
947,505,0.38158,1
415,516,0.405134,1
433,516,0.413567,1
990,520,0.47167,1
559,516,0.404021,1
174,530,0.541936,1
116,534,0.565079,1
673,532,0.480368,1
150,530,0.359985,1
470,530,0.355638,1
754,542,0.394105,1
227,554,0.626333,1
361,543,0.409689,1
997,541,0.353229,1
863,559,0.418993,1
936,556,0.373447,1
962,560,0.358373,1
96,562,0.355225,1
28,570,0.517266,1
722,575,0.4125,1
930,578,0.44356,1
410,573,0.360519,1
127,603,0.592663,1
756,585,0.449965,1
398,588,0.457732,1
856,586,0.351964,1
93,595,0.376471,1
854,595,0.355193,1
30,617,0.728222,1
595,595,0.375325,1
707,596,0.403879,1
929,602,0.416838,1
67,601,0.40995,1
352,601,0.364181,1
863,709,0.632097,1
906,609,0.360916,1
423,615,0.373922,1
1002,617,0.366428,1
907,623,0.462893,1
893,641,0.572747,1
578,648,0.463758,1
514,646,0.44742,1
285,666,0.7291,1
420,643,0.398675,1
111,659,0.746379,1
24,649,0.370834,1
45,652,0.431495,1
67,656,0.367067,1
425,661,0.368534,1
747,660,0.356343,1
895,669,0.486761,1
585,668,0.378611,1
817,720,0.58194,1
32,677,0.449798,1
926,672,0.386485,1
72,680,0.496699,1
345,685,0.434671,1
894,684,0.374828,1
435,695,0.38581,1
900,802,0.739414,1
40,707,0.536138,1
478,704,0.400118,1
158,707,0.408318,1
575,713,0.386265,1
962,713,0.387428,1
135,733,0.695241,1
522,732,0.445439,1
755,725,0.450421,1
962,735,0.473777,1
332,735,0.363722,1
987,747,0.434098,1
446,742,0.428394,1
20,748,0.516775,1
186,756,0.578248,1
310,761,0.612606,1
155,777,0.576086,1
391,770,0.45668,1
446,762,0.381257,1
46,764,0.358509,1
56,784,0.591536,1
969,780,0.404989,1
767,827,0.502286,1
108,791,0.465992,1
39,820,0.513466,1
187,808,0.463941,1
986,807,0.375753,1
75,812,0.510146,1
160,814,0.404918,1
952,839,0.566108,1
17,821,0.418263,1
191,821,0.374653,1
813,824,0.405039,1
469,822,0.37998,1
119,830,0.491871,1
334,835,0.398502,1
313,846,0.52186,1
78,849,0.478596,1
401,847,0.444519,1
835,860,0.503102,1
21,855,0.516277,1
343,850,0.407314,1
940,856,0.393591,1
161,864,0.389337,1
329,870,0.388488,1
368,877,0.555312,1
429,869,0.373211,1
81,887,0.462464,1
743,893,0.541731,1
379,951,0.775506,1
896,910,0.596488,1
167,886,0.384992,1
512,915,0.531537,1
794,893,0.377494,1
933,895,0.431754,1
127,898,0.415558,1
794,912,0.457236,1
1003,912,0.429983,1
757,934,0.558623,1
188,920,0.393245,1
974,917,0.362345,1
727,928,0.425153,1
871,940,0.440298,1
942,944,0.358077,1
716,954,0.456332,1
974,946,0.356257,1
516,949,0.370289,1
724,985,0.531235,1
889,962,0.357431,1
974,968,0.447154,1
858,982,0.411822,1
878,983,0.458319,1
867,1005,0.446571,1
742,1002,0.353349,1
391,430,0.562088,2
334,162,0.601872,3
132,318,0.362867,5
314,392,0.609074,3
242,125,0.445523,5
696,213,0.667135,3
717,424,0.719253,3
675,308,0.594799,4
817,41,0.68542,2
898,46,0.676111,3
815,243,0.520524,4
727,186,0.67397,4
763,107,0.543293,4
800,492,0.563029,4
946,126,0.441952,5
712,251,0.598078,5
682,534,0.583202,4
696,589,0.564767,4
671,683,0.612839,4
724,663,0.519094,4
682,803,0.663893,4
607,922,0.689664,3
570,770,0.623546,4
591,853,0.576957,4
444,981,0.616116,4
626,725,0.69415,4
534,878,0.58491,4
499,881,0.626568,4
719,24,0.454845,1
778,20,0.510676,1
845,16,0.368888,1
939,42,0.5518,1
88,32,0.35527,1
548,36,0.412287,1
711,43,0.374926,1
762,43,0.361046,1
854,53,0.619802,1
967,66,0.55941,1
237,86,0.572631,1
608,76,0.470916,1
180,69,0.371356,1
639,80,0.464646,1
819,82,0.369301,1
863,94,0.552127,1
188,90,0.413704,1
912,93,0.3592,1
954,101,0.368869,1
345,102,0.408565,1
345,120,0.477321,1
946,114,0.362959,1
181,123,0.45838,1
876,135,0.605313,1
319,120,0.395769,1
635,127,0.450065,1
837,144,0.663242,1
542,126,0.365052,1
369,129,0.365105,1
708,136,0.461114,1
678,135,0.502219,1
378,148,0.397062,1
299,151,0.526262,1
654,152,0.396835,1
137,158,0.381016,1
799,160,0.383588,1
751,178,0.594026,1
302,170,0.465089,1
364,167,0.38281,1
180,178,0.398216,1
918,180,0.379575,1
882,187,0.392871,1
389,197,0.449533,1
847,209,0.442039,1
508,191,0.368047,1
573,195,0.436469,1
914,195,0.356244,1
295,209,0.472928,1
658,197,0.395153,1
882,208,0.353297,1
745,221,0.445384,1
500,218,0.362518,1
881,221,0.40163,1
910,225,0.358861,1
497,238,0.484303,1
884,246,0.549953,1
190,240,0.505365,1
233,244,0.527386,1
578,264,0.440192,1
850,256,0.350965,1
196,265,0.454885,1
630,272,0.402355,1
882,273,0.421716,1
948,279,0.414867,1
782,303,0.629105,1
396,278,0.353385,1
692,279,0.373537,1
272,287,0.512512,1
741,301,0.370945,1
78,306,0.445754,1
290,318,0.426618,1
478,308,0.417037,1
841,337,0.533561,1
539,317,0.404253,1
743,316,0.502828,1
624,320,0.35435,1
955,329,0.540265,1
580,348,0.551495,1
693,344,0.392964,1
646,349,0.415307,1
805,386,0.534869,1
986,348,0.356435,1
139,356,0.400135,1
761,358,0.435955,1
95,360,0.379655,1
532,370,0.358453,1
973,374,0.434927,1
684,390,0.387542,1
757,413,0.391885,1
316,422,0.350408,1
888,424,0.42055,1
321,431,0.425818,1
669,436,0.381841,1
819,446,0.412361,1
144,463,0.486498,1
573,458,0.377516,1
754,458,0.361511,1
568,483,0.370318,1
326,486,0.411751,1
186,490,0.386919,1
700,495,0.391994,1
247,525,0.510141,1
561,501,0.444085,1
749,512,0.54661,1
824,514,0.355065,1
554,534,0.407474,1
460,539,0.466216,1
580,540,0.350373,1
650,554,0.59417,1
542,554,0.350802,1
573,568,0.407126,1
476,570,0.356252,1
936,580,0.513476,1
518,572,0.362051,1
188,583,0.428585,1
508,600,0.491678,1
534,610,0.476154,1
444,598,0.373254,1
194,600,0.357474,1
583,610,0.489727,1
99,610,0.473698,1
200,611,0.414073,1
648,618,0.540291,1
948,629,0.467431,1
772,629,0.410456,1
467,629,0.387603,1
160,638,0.398859,1
250,643,0.554007,1
79,651,0.459438,1
771,645,0.440822,1
520,644,0.360262,1
582,647,0.369938,1
598,649,0.367203,1
470,653,0.383106,1
599,665,0.587607,1
270,666,0.399718,1
851,666,0.437582,1
536,675,0.369923,1
559,684,0.407431,1
422,689,0.375961,1
849,686,0.364471,1
771,695,0.360353,1
349,709,0.451427,1
98,704,0.351442,1
421,704,0.359462,1
547,707,0.412989,1
174,720,0.439101,1
557,740,0.535727,1
823,741,0.399714,1
655,746,0.386948,1
709,748,0.38376,1
533,781,0.550827,1
747,756,0.36725,1
594,763,0.423089,1
747,774,0.489103,1
184,780,0.395988,1
414,778,0.4268,1
596,800,0.497018,1
842,789,0.473962,1
516,822,0.660672,1
976,796,0.520321,1
738,800,0.437516,1
634,802,0.434437,1
192,812,0.4673,1
411,807,0.355878,1
836,809,0.427361,1
483,823,0.531331,1
548,814,0.393686,1
312,830,0.451424,1
896,824,0.355239,1
393,842,0.392382,1
453,866,0.518752,1
803,844,0.402947,1
352,846,0.351857,1
874,850,0.426217,1
992,848,0.351127,1
21,882,0.467799,1
664,877,0.445649,1
420,920,0.703764,1
506,912,0.601745,1
35,915,0.461931,1
324,975,0.613876,1
580,980,0.65492,1
34,977,0.390661,1
372,1004,0.590149,1
184,998,0.355678,1
950,1004,0.494665,1
238,141,0.641794,4
61,195,0.431564,4
398,115,0.550486,4
323,381,0.621388,5
680,352,0.386325,4
741,226,0.539539,5
810,648,0.500302,2
355,608,0.508137,5
216,917,0.472401,5
889,891,0.544336,3
982,977,0.775164,3
954,742,0.590764,4
927,846,0.680979,5
927,846,0.680979,5
899,816,0.361849,5
123,17,0.375756,1
306,22,0.373836,1
349,22,0.367175,1
427,32,0.447448,1
919,37,0.496753,1
300,50,0.401422,1
778,46,0.350248,1
241,51,0.409722,1
782,53,0.36182,1
68,69,0.45337,1
577,71,0.392085,1
268,86,0.395452,1
301,84,0.372591,1
577,89,0.369259,1
830,93,0.385688,1
51,126,0.473954,1
290,102,0.356691,1
781,118,0.37716,1
158,130,0.362531,1
780,137,0.387233,1
821,141,0.387695,1
308,149,0.37764,1
82,154,0.350355,1
24,163,0.493454,1
815,157,0.399063,1
734,160,0.358836,1
932,161,0.36342,1
958,169,0.446695,1
46,168,0.352995,1
168,171,0.407927,1
336,171,0.358526,1
373,172,0.362015,1
276,178,0.378621,1
783,181,0.414674,1
543,205,0.37681,1
32,258,0.518681,1
339,252,0.480195,1
241,248,0.417928,1
916,244,0.362064,1
788,248,0.382129,1
306,252,0.413419,1
843,267,0.492958,1
185,257,0.421288,1
238,271,0.372475,1
292,297,0.505432,1
527,285,0.406198,1
770,291,0.444004,1
48,297,0.525778,1
116,292,0.364601,1
863,305,0.37694,1
17,309,0.361989,1
738,320,0.354021,1
664,327,0.494744,1
321,342,0.39919,1
655,346,0.369349,1
734,349,0.417492,1
772,353,0.366646,1
298,356,0.378558,1
733,368,0.375534,1
124,369,0.360337,1
821,393,0.446075,1
759,393,0.526082,1
372,395,0.411906,1
18,408,0.428823,1
839,422,0.405666,1
483,428,0.376141,1
769,437,0.468206,1
841,440,0.528966,1
298,439,0.356883,1
689,439,0.383772,1
814,465,0.394142,1
26,484,0.594488,1
746,467,0.402378,1
245,482,0.3526,1
239,488,0.371,1
919,490,0.381793,1
532,491,0.377087,1
52,492,0.350673,1
526,494,0.358609,1
391,516,0.431153,1
844,514,0.352274,1
548,523,0.378657,1
499,525,0.439973,1
210,535,0.362015,1
400,539,0.388525,1
631,551,0.488778,1
521,574,0.581294,1
888,556,0.354203,1
74,560,0.353637,1
565,561,0.433242,1
316,572,0.432772,1
565,580,0.520308,1
884,574,0.389233,1
76,579,0.421616,1
535,589,0.396933,1
74,605,0.398025,1
793,603,0.577477,1
638,598,0.391287,1
318,604,0.375318,1
989,607,0.445843,1
320,620,0.460438,1
501,629,0.422363,1
806,628,0.506905,1
788,653,0.41092,1
20,655,0.4306,1
988,652,0.469675,1
493,655,0.510157,1
290,656,0.467767,1
322,668,0.427634,1
706,664,0.351401,1
632,671,0.372257,1
427,700,0.449946,1
316,690,0.417603,1
452,696,0.418,1
19,694,0.359964,1
630,720,0.58198,1
71,704,0.409039,1
789,728,0.467846,1
404,722,0.350131,1
477,739,0.431515,1
381,770,0.6059,1
20,744,0.408406,1
872,742,0.355119,1
669,753,0.644943,1
38,758,0.465474,1
179,754,0.362405,1
926,766,0.414352,1
253,771,0.417866,1
550,768,0.352549,1
570,800,0.505915,1
661,779,0.381061,1
170,778,0.352124,1
490,790,0.50835,1
611,790,0.38345,1
522,798,0.528492,1
244,800,0.370636,1
840,806,0.387954,1
674,806,0.356268,1
483,813,0.436152,1
910,819,0.40238,1
829,826,0.405661,1
479,830,0.415605,1
183,845,0.501937,1
99,834,0.360078,1
626,836,0.352858,1
546,850,0.455969,1
506,846,0.350565,1
65,858,0.440342,1
610,859,0.359238,1
430,873,0.596404,1
522,866,0.381002,1
889,872,0.392887,1
91,878,0.373149,1
536,892,0.505576,1
628,912,0.376793,1
49,929,0.455661,1
1003,916,0.358581,1
611,928,0.365129,1
898,938,0.466155,1
656,948,0.48018,1
539,936,0.404466,1
384,942,0.3838,1
811,956,0.468334,1
168,962,0.380961,1
863,979,0.549419,1
481,978,0.656113,1
171,981,0.456138,1
665,981,0.399785,1
645,980,0.363351,1
357,999,0.554862,1
661,1001,0.457161,1
70,1002,0.354073,1
446,1007,0.358577,1
