@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
363,505,0.403871,1
857,511,0.378218,1
883,520,0.365035,1
892,524,0.360027,1
910,527,0.447582,1
954,532,0.439261,1
390,536,0.428605,1
358,543,0.380378,1
145,568,0.37983,1
264,575,0.381426,1
882,575,0.365632,1
888,578,0.365025,1
944,578,0.371637,1
591,591,0.382937,1
163,599,0.359159,1
362,654,0.37776,1
308,657,0.421927,1
436,665,0.385221,1
869,672,0.361458,1
781,706,0.387378,1
99,717,0.388903,1
99,745,0.352379,1
400,746,0.353873,1
400,762,0.359942,1
642,764,0.357521,1
25,775,0.425889,1
664,779,0.405002,1
645,784,0.399487,1
494,791,0.373508,1
86,792,0.369328,1
518,793,0.44116,1
909,801,0.452932,1
582,815,0.385593,1
28,828,0.426509,1
592,839,0.397306,1
807,842,0.381074,1
46,846,0.351538,1
832,846,0.378215,1
775,850,0.373729,1
56,858,0.415496,1
86,859,0.432912,1
559,858,0.37827,1
972,858,0.357322,1
704,862,0.388463,1
882,866,0.365415,1
620,869,0.46198,1
1004,869,0.401491,1
266,884,0.364954,1
86,894,0.406905,1
583,892,0.395534,1
832,890,0.366602,1
645,900,0.35961,1
604,910,0.39815,1
825,916,0.371503,1
914,916,0.364684,1
164,926,0.358471,1
283,940,0.354971,1
558,952,0.488136,1
461,952,0.400735,1
594,964,0.351349,1
122,987,0.367743,1
906,988,0.350706,1
328,991,0.372781,1
798,992,0.38738,1
56,999,0.434642,1
25,1000,0.400628,1
747,1004,0.357424,1
380,1006,0.35876,1
107,24,0.519621,5
749,557,0.453981,4
744,612,0.533426,3
839,999,0.520014,3
753,836,0.543163,4
646,776,0.546244,4
814,896,0.457299,4
420,16,0.385231,1
502,17,0.42506,1
878,18,0.358507,1
740,27,0.392849,1
758,30,0.357675,1
998,36,0.425964,1
352,41,0.414468,1
381,43,0.380642,1
488,44,0.491368,1
580,48,0.406392,1
799,53,0.480717,1
494,56,0.414345,1
364,67,0.355524,1
584,69,0.358353,1
410,71,0.388276,1
852,79,0.367394,1
683,90,0.458129,1
134,95,0.381204,1
504,104,0.458219,1
579,107,0.395844,1
727,111,0.398771,1
908,109,0.365674,1
704,116,0.470582,1
857,121,0.503983,1
654,129,0.412723,1
892,129,0.437638,1
85,136,0.415596,1
556,146,0.439034,1
623,140,0.358022,1
915,146,0.421364,1
402,144,0.381404,1
728,160,0.484012,1
93,150,0.394057,1
332,152,0.389841,1
791,153,0.416571,1
415,164,0.369091,1
449,166,0.376614,1
25,168,0.373586,1
840,167,0.369845,1
387,171,0.406143,1
275,172,0.37739,1
65,178,0.389092,1
964,177,0.365555,1
262,185,0.375383,1
1003,186,0.432211,1
217,192,0.366175,1
485,196,0.432744,1
650,196,0.384342,1
789,201,0.398468,1
23,204,0.371989,1
56,208,0.420469,1
842,207,0.439439,1
276,206,0.360674,1
151,210,0.444358,1
231,212,0.37979,1
383,212,0.416298,1
872,212,0.411155,1
654,213,0.392276,1
176,219,0.451392,1
462,217,0.388487,1
798,217,0.387422,1
486,218,0.383188,1
927,222,0.463718,1
772,221,0.369198,1
998,220,0.364292,1
28,229,0.452646,1
124,226,0.394846,1
807,232,0.386747,1
670,237,0.390424,1
72,237,0.389619,1
271,238,0.428613,1
184,239,0.369113,1
410,246,0.400983,1
134,251,0.410557,1
888,252,0.498778,1
991,254,0.419514,1
198,251,0.379339,1
467,252,0.445571,1
510,251,0.417045,1
52,260,0.379951,1
686,265,0.556498,1
538,266,0.375956,1
179,268,0.419585,1
857,268,0.396837,1
720,269,0.41061,1
458,274,0.388455,1
585,272,0.368795,1
617,275,0.414291,1
73,276,0.375667,1
285,277,0.396335,1
353,280,0.401064,1
753,280,0.4432,1
688,280,0.385026,1
780,282,0.394055,1
988,283,0.414532,1
504,285,0.451045,1
121,292,0.361227,1
699,294,0.375657,1
994,296,0.3841,1
456,297,0.433008,1
800,297,0.427601,1
681,300,0.370185,1
33,302,0.414816,1
611,306,0.449209,1
432,313,0.435686,1
689,315,0.488157,1
938,312,0.355696,1
1004,313,0.379692,1
143,318,0.518998,1
53,325,0.428247,1
626,321,0.547806,1
714,326,0.452936,1
554,327,0.389505,1
401,329,0.363343,1
830,328,0.374149,1
114,330,0.377697,1
323,332,0.377497,1
532,337,0.368683,1
946,336,0.359824,1
159,338,0.371305,1
196,344,0.390954,1
710,343,0.430166,1
89,344,0.368852,1
736,348,0.42287,1
836,349,0.412063,1
893,349,0.403286,1
793,361,0.398698,1
97,359,0.490577,1
205,357,0.362557,1
924,356,0.374095,1
967,361,0.469912,1
422,358,0.361047,1
477,361,0.403743,1
505,364,0.392071,1
744,361,0.354271,1
737,366,0.374663,1
293,367,0.409209,1
751,378,0.402255,1
441,382,0.445362,1
185,382,0.401059,1
912,382,0.459043,1
348,385,0.44668,1
198,402,0.380841,1
364,403,0.406885,1
268,407,0.410232,1
533,404,0.436195,1
583,405,0.499995,1
995,407,0.370666,1
346,421,0.399955,1
818,416,0.377137,1
167,423,0.437539,1
308,423,0.404949,1
666,423,0.369063,1
628,441,0.52342,1
894,438,0.519658,1
508,436,0.357089,1
359,443,0.422154,1
966,443,0.443516,1
194,444,0.395553,1
461,442,0.385495,1
678,446,0.354019,1
716,449,0.367559,1
270,450,0.35516,1
238,454,0.357177,1
415,464,0.461386,1
935,464,0.373346,1
241,478,0.45772,1
982,477,0.360097,1
610,479,0.500008,1
180,487,0.385626,1
864,485,0.357478,1
790,487,0.388467,1
927,499,0.489678,1
511,497,0.382957,1
277,501,0.374844,1
332,504,0.351029,1
720,504,0.35255,1
896,521,0.450893,1
176,517,0.450226,1
284,518,0.372212,1
231,518,0.367204,1
219,520,0.369007,1
345,522,0.392569,1
698,523,0.512429,1
44,524,0.389462,1
472,530,0.422103,1
952,532,0.403684,1
237,539,0.460876,1
302,539,0.421061,1
368,552,0.406345,1
729,546,0.42335,1
255,547,0.383604,1
427,550,0.440525,1
326,552,0.401962,1
276,555,0.365668,1
852,560,0.361564,1
528,574,0.355614,1
840,580,0.364732,1
273,582,0.40263,1
288,581,0.421417,1
24,582,0.361258,1
903,585,0.416579,1
55,585,0.368376,1
215,584,0.402406,1
405,584,0.375556,1
968,588,0.457091,1
568,592,0.357884,1
846,594,0.377567,1
329,599,0.533566,1
462,597,0.411162,1
363,599,0.383111,1
401,612,0.427781,1
486,622,0.495726,1
527,623,0.43044,1
672,622,0.357112,1
759,634,0.43204,1
779,633,0.427068,1
804,633,0.397939,1
608,639,0.38752,1
107,652,0.370532,1
650,652,0.356334,1
23,655,0.399891,1
203,654,0.384874,1
807,657,0.389315,1
488,656,0.353262,1
504,662,0.41346,1
880,661,0.370454,1
462,663,0.399064,1
962,663,0.376828,1
742,678,0.367501,1
564,687,0.388635,1
890,688,0.356168,1
29,699,0.419497,1
980,700,0.392105,1
800,706,0.351648,1
685,720,0.439316,1
489,722,0.452072,1
190,729,0.37411,1
54,730,0.38043,1
167,732,0.432252,1
540,730,0.416484,1
685,740,0.492515,1
773,740,0.457304,1
933,738,0.422483,1
620,739,0.387771,1
455,742,0.359351,1
386,746,0.392603,1
989,751,0.388363,1
408,752,0.354918,1
995,764,0.426628,1
179,766,0.396926,1
782,767,0.373894,1
394,772,0.415167,1
714,772,0.365372,1
185,784,0.468574,1
72,786,0.413513,1
88,795,0.410226,1
38,804,0.351213,1
846,804,0.361523,1
708,809,0.370269,1
62,815,0.357055,1
306,817,0.418749,1
618,819,0.504994,1
243,818,0.366429,1
992,829,0.443513,1
181,833,0.365153,1
526,832,0.355486,1
63,836,0.474192,1
628,839,0.370457,1
830,848,0.468037,1
993,851,0.41293,1
355,850,0.357988,1
32,854,0.367209,1
325,855,0.37782,1
96,863,0.448025,1
546,862,0.377186,1
692,862,0.354729,1
165,867,0.409737,1
506,869,0.394479,1
606,870,0.387467,1
36,874,0.351256,1
116,884,0.366739,1
306,886,0.367419,1
792,890,0.350163,1
170,897,0.42621,1
288,892,0.358337,1
974,895,0.462734,1
559,897,0.397483,1
736,901,0.360155,1
228,903,0.366464,1
129,906,0.454322,1
971,922,0.380477,1
704,925,0.393353,1
266,929,0.36483,1
65,929,0.357692,1
224,929,0.382906,1
888,930,0.393776,1
816,932,0.371366,1
1000,934,0.352821,1
70,937,0.373862,1
845,936,0.36913,1
110,951,0.40088,1
60,953,0.370217,1
310,953,0.388759,1
650,954,0.350853,1
454,962,0.352656,1
116,969,0.423853,1
83,974,0.472837,1
247,975,0.42702,1
42,981,0.373682,1
931,985,0.445487,1
661,991,0.528798,1
152,996,0.460821,1
70,1006,0.368288,1
354,1007,0.370355,1
552,136,0.48981,4
117,629,0.535895,4
732,17,0.354583,1
135,18,0.358069,1
458,26,0.364732,1
996,29,0.362212,1
284,38,0.374199,1
44,44,0.352628,1
1000,53,0.509755,1
486,46,0.364212,1
238,52,0.356223,1
832,52,0.351135,1
444,60,0.359078,1
944,65,0.358804,1
461,70,0.377666,1
652,71,0.379219,1
162,77,0.499845,1
996,75,0.39888,1
159,91,0.385927,1
390,92,0.372889,1
230,111,0.358828,1
530,110,0.352655,1
606,112,0.35376,1
33,121,0.388898,1
749,126,0.371279,1
94,136,0.350982,1
112,140,0.351858,1
33,145,0.42103,1
135,145,0.402958,1
889,144,0.406791,1
155,150,0.36024,1
181,153,0.357023,1
831,185,0.441807,1
660,186,0.459628,1
910,191,0.39305,1
88,192,0.351462,1
994,196,0.360923,1
310,198,0.35242,1
36,201,0.364426,1
176,200,0.391017,1
126,206,0.382475,1
827,211,0.359918,1
932,219,0.354239,1
86,231,0.371889,1
230,243,0.356342,1
478,243,0.356993,1
838,249,0.393247,1
32,259,0.36446,1
58,273,0.379602,1
159,300,0.385479,1
701,305,0.36687,1
548,310,0.498318,1
205,310,0.38274,1
784,310,0.353925,1
840,311,0.404219,1
480,321,0.381951,1
512,321,0.356313,1
121,332,0.460047,1
693,344,0.459949,1
437,350,0.413083,1
850,358,0.361527,1
735,359,0.407713,1
152,364,0.371872,1
28,371,0.379677,1
66,372,0.356791,1
450,378,0.505061,1
767,379,0.463965,1
172,382,0.36591,1
925,384,0.388569,1
600,392,0.352374,1
226,400,0.357979,1
257,407,0.351007,1
646,409,0.375276,1
20,425,0.443342,1
998,431,0.433007,1
297,429,0.368785,1
969,431,0.387987,1
904,434,0.375594,1
230,446,0.354385,1
950,446,0.402252,1
777,450,0.37049,1
140,454,0.389484,1
40,462,0.362476,1
438,462,0.360762,1
446,478,0.355589,1
666,478,0.363203,1
930,478,0.354409,1
93,486,0.397195,1
670,491,0.376979,1
146,497,0.429142,1
254,495,0.361522,1
186,498,0.42705,1
926,498,0.418488,1
426,505,0.402303,1
466,504,0.369587,1
205,517,0.422609,1
515,515,0.401939,1
91,522,0.370737,1
673,523,0.378208,1
496,532,0.358575,1
139,534,0.382396,1
246,538,0.449785,1
588,536,0.358301,1
568,547,0.386874,1
424,550,0.428379,1
83,553,0.376184,1
169,554,0.373992,1
267,558,0.365034,1
831,559,0.376063,1
146,560,0.355427,1
38,565,0.374963,1
106,578,0.356839,1
55,580,0.416924,1
235,582,0.358466,1
873,586,0.397763,1
911,590,0.438367,1
955,587,0.379052,1
524,593,0.472315,1
634,595,0.419446,1
132,598,0.510902,1
710,600,0.411418,1
775,604,0.400657,1
200,604,0.352557,1
603,605,0.387344,1
90,608,0.388631,1
542,613,0.382371,1
839,627,0.424688,1
184,628,0.364374,1
962,634,0.371886,1
89,638,0.379197,1
802,637,0.354951,1
711,644,0.468335,1
127,649,0.442944,1
279,648,0.41378,1
224,648,0.351052,1
176,652,0.371139,1
844,663,0.36737,1
158,668,0.353735,1
299,675,0.432626,1
569,677,0.379977,1
189,679,0.413186,1
786,680,0.378769,1
648,690,0.411044,1
542,694,0.359762,1
89,700,0.462301,1
379,705,0.384612,1
19,709,0.434978,1
191,710,0.471477,1
798,708,0.359031,1
1004,714,0.353455,1
106,716,0.35752,1
936,727,0.449933,1
431,738,0.425972,1
990,742,0.369155,1
998,747,0.369452,1
105,751,0.38139,1
62,757,0.418594,1
189,754,0.35712,1
481,754,0.375844,1
489,755,0.36262,1
507,755,0.423472,1
1006,755,0.371875,1
279,759,0.373421,1
305,761,0.469077,1
532,762,0.360518,1
953,769,0.449774,1
558,772,0.366418,1
590,780,0.372613,1
814,786,0.351055,1
902,788,0.356712,1
989,788,0.359464,1
430,791,0.379489,1
533,790,0.396347,1
199,792,0.351868,1
919,799,0.44387,1
248,800,0.350799,1
390,802,0.354257,1
456,807,0.366259,1
344,813,0.359766,1
85,816,0.384088,1
707,817,0.455108,1
959,817,0.357976,1
138,830,0.417711,1
191,827,0.373325,1
735,830,0.483554,1
293,833,0.415183,1
881,847,0.366623,1
520,852,0.401403,1
759,850,0.381961,1
76,852,0.37513,1
330,852,0.361473,1
715,857,0.457111,1
782,857,0.378104,1
648,858,0.353209,1
907,865,0.404851,1
798,869,0.370964,1
108,884,0.355758,1
28,895,0.365113,1
755,896,0.379211,1
622,898,0.363202,1
84,904,0.354464,1
366,906,0.381865,1
772,904,0.360023,1
669,906,0.36507,1
448,912,0.566136,1
951,910,0.365133,1
157,914,0.358532,1
423,914,0.360503,1
384,919,0.370584,1
693,923,0.400262,1
69,924,0.35935,1
378,927,0.379415,1
423,931,0.42931,1
277,940,0.373326,1
670,951,0.355855,1
967,956,0.35551,1
766,961,0.354054,1
182,970,0.40778,1
544,968,0.38265,1
338,970,0.355755,1
140,977,0.425633,1
33,982,0.374445,1
108,995,0.418107,1
174,990,0.376521,1
458,994,0.3746,1
358,1004,0.415145,1
468,446,0.412276,5
99,284,0.435568,4
347,647,0.459772,5
964,632,0.438975,4
917,709,0.569598,2
749,767,0.524797,5
804,611,0.58277,3
829,628,0.472397,3
870,629,0.369011,4
277,851,0.512295,5
912,913,0.381457,5
930,912,0.36055,5
753,712,0.533726,4
43,873,0.493929,4
129,22,0.43185,1
169,16,0.397016,1
610,18,0.410621,1
54,24,0.370067,1
580,24,0.39468,1
926,29,0.49459,1
487,32,0.413166,1
468,40,0.47043,1
660,40,0.370858,1
769,45,0.373979,1
446,47,0.446082,1
630,47,0.365882,1
394,57,0.364359,1
880,60,0.388384,1
707,67,0.426228,1
131,66,0.359368,1
194,66,0.385829,1
920,66,0.360473,1
297,68,0.381086,1
626,73,0.369082,1
23,78,0.409206,1
502,78,0.397558,1
757,80,0.46276,1
722,79,0.362705,1
88,87,0.423767,1
528,99,0.409135,1
105,99,0.35897,1
280,98,0.359731,1
838,113,0.357119,1
326,115,0.368969,1
810,119,0.443678,1
88,120,0.356614,1
967,123,0.383962,1
485,128,0.369108,1
391,130,0.358001,1
43,132,0.394224,1
865,133,0.384425,1
258,141,0.46522,1
886,147,0.383283,1
836,146,0.360907,1
982,146,0.363402,1
716,154,0.353494,1
526,156,0.351579,1
445,161,0.411793,1
618,162,0.360503,1
960,165,0.431677,1
382,164,0.355438,1
856,165,0.382639,1
670,177,0.422601,1
199,177,0.38622,1
744,185,0.444171,1
632,182,0.35176,1
472,184,0.363944,1
218,194,0.440335,1
483,191,0.371203,1
37,194,0.397552,1
992,193,0.356227,1
492,197,0.420977,1
963,196,0.416813,1
280,197,0.362426,1
692,201,0.36664,1
440,208,0.36501,1
971,212,0.415401,1
538,228,0.351447,1
799,232,0.44358,1
740,237,0.414828,1
565,240,0.377434,1
631,243,0.444426,1
657,259,0.402389,1
764,256,0.36774,1
523,258,0.354687,1
62,269,0.481285,1
914,276,0.509064,1
264,279,0.368786,1
832,282,0.422818,1
724,285,0.377779,1
991,286,0.369758,1
64,289,0.430271,1
726,303,0.452263,1
678,304,0.385238,1
321,323,0.454977,1
856,320,0.361703,1
240,325,0.378457,1
626,332,0.354616,1
781,339,0.405747,1
946,344,0.365255,1
166,350,0.396951,1
523,369,0.380073,1
824,367,0.375539,1
86,372,0.455805,1
484,376,0.409137,1
891,388,0.368147,1
583,402,0.363975,1
991,412,0.442802,1
162,408,0.384341,1
184,407,0.359185,1
880,412,0.416926,1
744,418,0.352221,1
812,420,0.36577,1
610,426,0.428884,1
750,426,0.451951,1
634,430,0.37284,1
678,428,0.357216,1
774,428,0.353376,1
341,439,0.37009,1
906,442,0.350195,1
385,446,0.354888,1
532,446,0.360691,1
760,449,0.356159,1
644,455,0.36868,1
177,457,0.379775,1
864,462,0.444705,1
360,460,0.355397,1
981,464,0.406281,1
138,466,0.351647,1
798,477,0.397436,1
114,479,0.3702,1
868,479,0.384344,1
975,480,0.377327,1
264,497,0.441538,1
592,494,0.361948,1
890,496,0.380378,1
963,498,0.377859,1
822,501,0.393588,1
364,502,0.379935,1
672,507,0.400694,1
907,506,0.378247,1
295,512,0.400031,1
986,526,0.415288,1
352,528,0.360317,1
320,534,0.375949,1
732,537,0.383711,1
966,548,0.356249,1
974,548,0.433686,1
341,556,0.464371,1
635,552,0.363935,1
86,555,0.373918,1
811,558,0.460072,1
852,561,0.392182,1
964,568,0.402791,1
363,573,0.406236,1
402,579,0.396466,1
734,579,0.380358,1
648,584,0.445311,1
964,587,0.386829,1
411,591,0.403425,1
710,590,0.368753,1
990,590,0.385938,1
20,599,0.419958,1
987,604,0.39756,1
149,618,0.436983,1
221,614,0.357797,1
990,618,0.357199,1
547,629,0.51204,1
996,627,0.375845,1
443,628,0.378661,1
613,632,0.367664,1
894,630,0.352634,1
322,634,0.385908,1
528,635,0.411995,1
247,638,0.383976,1
902,641,0.35632,1
457,644,0.389792,1
327,646,0.374212,1
764,650,0.457137,1
142,652,0.354065,1
972,655,0.369902,1
558,657,0.364854,1
588,657,0.389931,1
651,659,0.36864,1
160,664,0.437816,1
878,666,0.430596,1
254,669,0.401971,1
201,678,0.408959,1
667,680,0.410488,1
119,699,0.402175,1
50,700,0.3509,1
236,706,0.396955,1
882,709,0.423043,1
55,712,0.361137,1
997,712,0.457685,1
29,716,0.406764,1
667,718,0.422294,1
942,718,0.447199,1
131,717,0.361423,1
199,719,0.410183,1
35,724,0.381042,1
934,728,0.359531,1
41,733,0.393554,1
265,735,0.390169,1
926,736,0.378863,1
691,744,0.425701,1
325,743,0.498753,1
562,746,0.390203,1
231,751,0.423427,1
966,758,0.412158,1
1006,756,0.437074,1
935,755,0.372712,1
837,762,0.430453,1
26,762,0.44141,1
370,764,0.372215,1
714,765,0.370806,1
412,770,0.355605,1
350,775,0.449104,1
604,777,0.416202,1
192,780,0.351495,1
868,787,0.413345,1
901,786,0.365641,1
656,793,0.423511,1
699,795,0.355832,1
991,797,0.421055,1
800,796,0.363096,1
262,798,0.352565,1
881,801,0.409123,1
80,802,0.355418,1
397,803,0.372751,1
633,806,0.412847,1
899,805,0.390148,1
908,805,0.360863,1
713,811,0.412188,1
52,813,0.377841,1
844,812,0.353618,1
800,828,0.431716,1
1000,820,0.467515,1
717,820,0.353952,1
107,824,0.373356,1
223,826,0.378378,1
944,827,0.41467,1
854,830,0.420428,1
977,841,0.430044,1
290,832,0.454358,1
115,834,0.361148,1
634,834,0.353399,1
532,837,0.361776,1
574,843,0.373718,1
608,843,0.359965,1
688,843,0.357029,1
124,847,0.359286,1
496,846,0.357863,1
818,846,0.350458,1
774,851,0.36049,1
358,850,0.361825,1
78,856,0.353555,1
107,862,0.479863,1
436,860,0.352008,1
784,864,0.397081,1
344,866,0.354674,1
653,866,0.378131,1
290,870,0.361728,1
402,869,0.373101,1
356,885,0.435832,1
465,873,0.380699,1
701,876,0.369088,1
169,877,0.35806,1
512,877,0.379618,1
548,877,0.393286,1
118,881,0.426498,1
297,881,0.381439,1
411,883,0.393139,1
829,882,0.382335,1
741,890,0.441241,1
897,887,0.424526,1
124,891,0.413299,1
668,890,0.351945,1
952,891,0.376056,1
851,901,0.481433,1
603,899,0.387989,1
883,905,0.371356,1
1000,904,0.360763,1
321,908,0.393687,1
509,912,0.412698,1
148,921,0.381041,1
521,930,0.379422,1
485,936,0.520677,1
591,934,0.373686,1
738,933,0.367885,1
390,936,0.350385,1
526,938,0.362157,1
716,943,0.613304,1
973,942,0.396518,1
457,942,0.365982,1
998,945,0.472516,1
421,951,0.361076,1
919,953,0.407904,1
400,953,0.392314,1
570,956,0.360557,1
498,958,0.366394,1
681,957,0.409919,1
826,958,0.351318,1
290,972,0.370538,1
930,966,0.351266,1
188,970,0.350863,1
614,972,0.3762,1
580,975,0.366819,1
842,992,0.409181,1
45,977,0.394251,1
448,977,0.35802,1
805,978,0.383145,1
129,979,0.398209,1
524,979,0.359653,1
892,978,0.364398,1
478,982,0.395508,1
391,991,0.441025,1
749,985,0.356983,1
298,987,0.365313,1
899,993,0.405333,1
821,997,0.407757,1
107,998,0.406554,1
161,1000,0.457836,1
303,997,0.401616,1
62,1004,0.420495,1
248,1004,0.421162,1
498,1006,0.393363,1
628,1007,0.571272,1
905,1007,0.386033,1
114,1008,0.439256,1
705,154,0.421333,3
707,76,0.596639,3
877,106,0.428043,5
731,272,0.604933,5
413,347,0.600675,5
121,48,0.375475,5
378,109,0.73992,5
115,840,0.690142,4
959,831,0.661067,5
165,909,0.653082,5
390,936,0.447784,3
428,972,0.421943,3
961,889,0.702665,5
540,17,0.375268,1
495,27,0.501744,1
34,51,0.389097,1
96,57,0.422491,1
679,60,0.481777,1
138,71,0.360397,1
358,71,0.366609,1
462,71,0.405891,1
796,71,0.368228,1
200,72,0.350734,1
23,79,0.427233,1
606,77,0.378726,1
162,83,0.43142,1
269,103,0.469357,1
665,110,0.410441,1
117,111,0.386425,1
216,112,0.366018,1
57,117,0.361364,1
230,122,0.388887,1
716,127,0.377513,1
745,133,0.371869,1
101,146,0.390907,1
258,144,0.438036,1
362,142,0.354868,1
384,159,0.448206,1
877,156,0.370545,1
115,160,0.389586,1
460,160,0.3843,1
172,170,0.352326,1
294,171,0.38184,1
133,172,0.383222,1
407,175,0.41495,1
145,181,0.387922,1
482,183,0.363643,1
706,187,0.396532,1
798,187,0.405532,1
372,188,0.367707,1
571,193,0.433482,1
386,201,0.372969,1
645,215,0.402553,1
263,222,0.397784,1
200,222,0.409991,1
298,224,0.350386,1
605,227,0.382126,1
829,227,0.37688,1
665,229,0.366183,1
137,233,0.401656,1
750,239,0.425034,1
782,247,0.370722,1
339,253,0.405859,1
598,277,0.368928,1
862,285,0.356837,1
980,286,0.359162,1
309,293,0.379548,1
401,293,0.379917,1
137,297,0.441645,1
49,298,0.388995,1
934,298,0.41126,1
696,302,0.352673,1
65,307,0.403629,1
166,305,0.412937,1
446,307,0.40061,1
476,307,0.494386,1
278,307,0.368169,1
328,310,0.355947,1
289,318,0.427041,1
78,316,0.350006,1
614,319,0.366442,1
349,324,0.380971,1
510,322,0.372873,1
358,333,0.380681,1
75,342,0.366893,1
848,340,0.358903,1
497,346,0.373259,1
321,344,0.367212,1
44,347,0.360939,1
245,355,0.439938,1
380,354,0.354497,1
510,354,0.360714,1
104,367,0.437719,1
793,364,0.448452,1
872,362,0.364534,1
346,364,0.351407,1
536,368,0.352711,1
138,376,0.419514,1
344,376,0.361258,1
74,382,0.402091,1
702,378,0.35303,1
435,383,0.400094,1
32,390,0.352226,1
581,391,0.395783,1
375,393,0.387619,1
611,400,0.371292,1
823,406,0.445394,1
555,418,0.388089,1
120,420,0.401141,1
62,421,0.360177,1
368,425,0.389669,1
153,435,0.412662,1
328,433,0.374052,1
886,443,0.429946,1
518,443,0.401602,1
716,448,0.416433,1
347,451,0.421969,1
169,454,0.440404,1
219,452,0.380886,1
804,453,0.389695,1
534,454,0.359246,1
272,462,0.361567,1
216,467,0.516482,1
704,471,0.399023,1
50,469,0.382948,1
92,468,0.362186,1
162,470,0.378259,1
421,470,0.367922,1
636,476,0.36833,1
954,476,0.352454,1
166,484,0.546623,1
67,490,0.47505,1
24,492,0.377299,1
712,497,0.526536,1
217,495,0.438673,1
1002,497,0.486153,1
456,500,0.374753,1
921,499,0.363942,1
513,502,0.397847,1
41,518,0.509917,1
232,510,0.350397,1
596,512,0.351717,1
188,523,0.488779,1
482,521,0.392164,1
730,519,0.370301,1
810,524,0.354003,1
57,540,0.374223,1
462,545,0.418365,1
214,548,0.416822,1
515,547,0.369389,1
67,554,0.380187,1
680,562,0.443395,1
779,566,0.457519,1
816,566,0.398544,1
844,564,0.356266,1
85,577,0.396587,1
544,574,0.379128,1
58,586,0.393913,1
251,586,0.393734,1
848,582,0.435056,1
859,583,0.389482,1
358,586,0.357577,1
101,601,0.481689,1
766,589,0.398194,1
23,595,0.370232,1
844,598,0.354044,1
266,602,0.3636,1
580,606,0.379386,1
283,612,0.394065,1
316,613,0.453151,1
720,619,0.361147,1
476,618,0.369146,1
611,627,0.414425,1
324,625,0.36955,1
346,636,0.520603,1
682,632,0.379205,1
929,635,0.377938,1
734,636,0.354497,1
125,641,0.356784,1
100,642,0.354026,1
482,652,0.442914,1
422,647,0.450959,1
535,651,0.376563,1
638,648,0.353446,1
58,651,0.407044,1
130,650,0.357505,1
334,657,0.385151,1
440,666,0.443009,1
31,666,0.380624,1
381,675,0.373786,1
785,667,0.379403,1
334,690,0.423406,1
458,679,0.385691,1
132,689,0.414073,1
584,681,0.387492,1
48,689,0.388605,1
193,686,0.373663,1
510,692,0.352396,1
161,695,0.363402,1
606,705,0.457031,1
540,698,0.360567,1
97,704,0.380975,1
166,702,0.354769,1
391,703,0.404068,1
146,710,0.353447,1
842,712,0.362547,1
67,717,0.420747,1
291,715,0.412819,1
631,720,0.43484,1
30,718,0.355678,1
369,720,0.382707,1
557,736,0.457659,1
159,721,0.362913,1
816,730,0.365373,1
84,737,0.369715,1
259,741,0.41635,1
48,743,0.355833,1
481,750,0.377635,1
95,754,0.379194,1
434,759,0.450831,1
