@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
961,210,0.452143,1
1002,211,0.419865,1
437,232,0.774481,1
631,216,0.427025,1
817,216,0.388364,1
28,229,0.412766,1
190,223,0.373503,1
583,216,0.355715,1
254,218,0.364801,1
921,221,0.38954,1
397,222,0.40133,1
808,225,0.372818,1
943,233,0.563178,1
493,227,0.374197,1
962,230,0.365206,1
810,237,0.400548,1
516,237,0.379803,1
963,240,0.383626,1
762,248,0.520966,1
17,242,0.366186,1
382,246,0.504221,1
486,247,0.443276,1
848,249,0.568209,1
220,252,0.473208,1
433,266,0.543793,1
156,261,0.488923,1
853,264,0.419041,1
775,267,0.400047,1
509,273,0.47128,1
915,269,0.408953,1
219,274,0.501463,1
897,297,0.657088,1
392,276,0.416965,1
312,279,0.431948,1
577,276,0.388944,1
18,286,0.514648,1
770,285,0.52212,1
170,286,0.474782,1
536,284,0.352188,1
224,289,0.390673,1
448,288,0.382687,1
920,286,0.358558,1
250,292,0.350046,1
804,296,0.400889,1
578,322,0.467055,1
123,302,0.397239,1
158,322,0.596161,1
467,301,0.359191,1
366,320,0.470987,1
414,308,0.363134,1
762,310,0.354106,1
805,313,0.407945,1
503,312,0.367656,1
134,317,0.378641,1
207,316,0.383991,1
514,321,0.421477,1
884,328,0.493186,1
458,324,0.478584,1
910,330,0.470896,1
444,324,0.360486,1
976,327,0.383582,1
101,332,0.462751,1
258,338,0.425959,1
389,340,0.403746,1
443,359,0.455743,1
955,377,0.623038,1
19,353,0.495384,1
266,352,0.357145,1
281,360,0.398081,1
737,364,0.388781,1
773,366,0.390786,1
284,372,0.354806,1
139,377,0.439535,1
196,374,0.372021,1
622,376,0.393457,1
834,382,0.553335,1
587,380,0.438403,1
769,384,0.431326,1
452,387,0.361175,1
194,390,0.374341,1
445,405,0.524225,1
283,391,0.373501,1
917,405,0.480034,1
644,404,0.41802,1
662,400,0.351876,1
770,400,0.355489,1
822,404,0.397465,1
504,408,0.534955,1
871,412,0.496993,1
433,409,0.372351,1
970,422,0.353923,1
775,454,0.507424,1
823,439,0.503542,1
629,429,0.379569,1
982,432,0.482413,1
834,434,0.373552,1
483,439,0.491263,1
442,440,0.43184,1
587,442,0.367921,1
344,456,0.352536,1
484,470,0.507436,1
336,461,0.428196,1
439,543,0.696657,1
812,461,0.384053,1
862,462,0.374173,1
164,477,0.427564,1
286,476,0.387358,1
398,478,0.559128,1
809,481,0.412909,1
350,485,0.514392,1
279,492,0.369584,1
82,495,0.378821,1
786,496,0.391821,1
976,495,0.383188,1
501,516,0.48308,1
780,500,0.360666,1
284,505,0.360648,1
816,520,0.447525,1
292,520,0.433963,1
864,516,0.36159,1
945,518,0.366903,1
774,528,0.409622,1
293,536,0.390949,1
940,536,0.358772,1
730,542,0.495185,1
534,542,0.357236,1
300,551,0.374797,1
802,569,0.465502,1
729,558,0.59047,1
524,562,0.483567,1
565,560,0.392315,1
352,563,0.403598,1
496,563,0.372683,1
340,571,0.456028,1
80,575,0.391915,1
735,577,0.468651,1
376,580,0.418472,1
505,583,0.3985,1
517,582,0.368534,1
565,587,0.416416,1
247,594,0.415432,1
408,603,0.457963,1
694,592,0.364984,1
486,608,0.49516,1
827,606,0.462256,1
553,611,0.41353,1
300,616,0.353383,1
301,635,0.513784,1
347,629,0.399396,1
410,628,0.39335,1
470,632,0.352183,1
690,632,0.357333,1
734,638,0.483518,1
485,646,0.427488,1
826,642,0.394012,1
799,649,0.439087,1
434,651,0.366291,1
442,656,0.400295,1
512,656,0.378586,1
830,656,0.35666,1
392,666,0.447592,1
791,671,0.470333,1
428,669,0.365765,1
692,671,0.365453,1
245,676,0.412708,1
560,677,0.409449,1
416,701,0.615862,1
814,684,0.516027,1
990,683,0.371125,1
702,697,0.535925,1
561,693,0.363051,1
390,701,0.435572,1
786,704,0.353057,1
735,720,0.429353,1
490,718,0.387606,1
850,722,0.505817,1
385,724,0.50446,1
774,728,0.379943,1
808,728,0.418828,1
497,731,0.373328,1
589,736,0.494561,1
298,741,0.380847,1
374,785,0.625565,1
773,743,0.406491,1
874,744,0.412888,1
412,759,0.570323,1
640,745,0.460746,1
490,751,0.403811,1
597,751,0.389833,1
737,751,0.374211,1
258,757,0.44949,1
291,757,0.390158,1
777,764,0.508954,1
603,777,0.472893,1
517,776,0.550006,1
173,768,0.359807,1
452,770,0.416816,1
872,771,0.359231,1
912,773,0.359392,1
242,796,0.596767,1
898,778,0.414609,1
880,776,0.412363,1
82,780,0.353177,1
912,796,0.618109,1
461,795,0.494396,1
751,791,0.366307,1
335,797,0.3722,1
607,807,0.390503,1
621,806,0.354374,1
755,808,0.415719,1
770,816,0.408612,1
917,820,0.404177,1
243,824,0.402916,1
702,823,0.385124,1
618,827,0.442944,1
746,826,0.351731,1
784,826,0.356043,1
405,834,0.412597,1
494,833,0.489061,1
938,835,0.499149,1
793,841,0.556272,1
190,839,0.451665,1
354,863,0.565465,1
533,837,0.37902,1
318,848,0.357574,1
143,862,0.503459,1
696,859,0.401057,1
728,858,0.357541,1
794,866,0.51969,1
424,861,0.388494,1
123,864,0.408562,1
230,873,0.47698,1
1002,870,0.352205,1
76,878,0.351611,1
300,881,0.429708,1
751,884,0.519091,1
894,878,0.355594,1
142,884,0.439864,1
677,890,0.486937,1
852,886,0.35701,1
893,890,0.482977,1
289,939,0.559265,1
599,893,0.43003,1
180,899,0.506528,1
750,900,0.361003,1
256,900,0.354714,1
758,912,0.467026,1
386,915,0.469691,1
42,914,0.461177,1
663,932,0.4447,1
734,911,0.373812,1
606,915,0.367236,1
507,920,0.386277,1
993,927,0.465859,1
737,925,0.458766,1
412,940,0.474059,1
195,977,0.705969,1
312,953,0.39475,1
490,953,0.363574,1
679,984,0.493748,1
32,961,0.487466,1
245,957,0.368501,1
993,967,0.468812,1
158,969,0.431609,1
28,991,0.511578,1
370,979,0.49261,1
731,978,0.386525,1
466,986,0.406059,1
138,991,0.436318,1
702,986,0.352327,1
378,997,0.453205,1
830,1003,0.403787,1
131,1008,0.407412,1
456,117,0.444584,2
148,263,0.650326,2
278,350,0.645311,3
201,165,0.649987,3
160,375,0.626245,3
133,440,0.53162,4
534,156,0.567179,3
590,270,0.430153,4
709,405,0.398661,3
848,118,0.35298,5
1001,247,0.546408,5
942,701,0.5628,3
481,491,0.528325,4
464,565,0.639079,4
282,508,0.647312,3
92,507,0.439043,4
168,542,0.468299,5
187,432,0.475139,4
326,769,0.479286,3
758,754,0.565614,4
975,901,0.453473,4
207,305,0.417403,4
496,547,0.377542,4
191,17,0.442226,1
580,16,0.381974,1
869,23,0.519662,1
900,16,0.350203,1
912,18,0.386173,1
979,43,0.56921,1
573,30,0.404851,1
584,28,0.353994,1
202,42,0.52558,1
718,31,0.361497,1
714,48,0.416589,1
871,60,0.429845,1
753,66,0.391668,1
904,70,0.36992,1
990,86,0.554638,1
667,82,0.371779,1
761,97,0.383567,1
46,104,0.375132,1
431,105,0.388694,1
664,107,0.369688,1
672,108,0.371232,1
701,128,0.421415,1
416,124,0.363892,1
533,122,0.353317,1
38,128,0.397128,1
755,141,0.410058,1
428,149,0.403594,1
55,155,0.387702,1
674,154,0.3529,1
744,166,0.370815,1
675,166,0.358355,1
308,186,0.352817,1
750,191,0.456142,1
440,191,0.378573,1
893,216,0.435455,1
441,208,0.39001,1
985,214,0.387134,1
1008,229,0.381995,1
125,241,0.390683,1
752,246,0.356107,1
900,249,0.378931,1
892,270,0.440929,1
939,312,0.54861,1
259,274,0.367108,1
905,295,0.41701,1
665,324,0.385079,1
674,344,0.362679,1
667,360,0.468056,1
280,367,0.425646,1
655,376,0.440901,1
288,377,0.378491,1
936,380,0.357537,1
896,416,0.46468,1
130,415,0.364992,1
633,426,0.412376,1
836,429,0.481879,1
80,425,0.368897,1
978,426,0.353761,1
981,440,0.36536,1
629,455,0.395841,1
811,459,0.475595,1
870,472,0.412518,1
634,475,0.355867,1
865,486,0.36456,1
876,486,0.356254,1
453,494,0.418378,1
830,495,0.366537,1
362,509,0.360372,1
803,525,0.433402,1
436,527,0.390057,1
837,534,0.401101,1
221,536,0.373667,1
424,557,0.498546,1
488,579,0.521621,1
362,576,0.371499,1
449,592,0.433938,1
483,600,0.394354,1
846,655,0.373613,1
704,677,0.395296,1
181,694,0.464127,1
843,687,0.408649,1
807,707,0.42224,1
426,731,0.459726,1
296,740,0.410929,1
933,741,0.449312,1
718,757,0.582693,1
284,768,0.482773,1
646,792,0.352068,1
279,805,0.384496,1
292,806,0.360192,1
304,808,0.386387,1
630,808,0.353469,1
290,843,0.373914,1
780,848,0.396156,1
516,856,0.357347,1
532,881,0.411816,1
912,894,0.350145,1
803,900,0.392238,1
916,902,0.354262,1
307,926,0.379614,1
252,936,0.355264,1
912,938,0.432902,1
780,955,0.517002,1
592,989,0.383256,1
299,427,0.585871,2
397,179,0.642135,2
198,370,0.498521,2
402,308,0.514834,3
416,470,0.608769,3
238,331,0.442727,3
358,247,0.442112,3
180,305,0.400647,4
136,349,0.509571,5
319,396,0.425515,4
627,163,0.516352,3
584,390,0.53603,4
622,315,0.553137,4
519,211,0.490337,4
608,200,0.516347,4
637,227,0.478524,4
526,392,0.573136,4
468,578,0.529022,4
458,628,0.649145,4
335,657,0.569439,4
80,536,0.487142,4
110,659,0.732804,5
310,580,0.510138,4
248,690,0.414186,5
131,618,0.569872,5
238,23,0.55587,1
371,18,0.401612,1
600,17,0.411755,1
877,19,0.528326,1
526,32,0.518813,1
493,28,0.415703,1
876,37,0.458321,1
405,37,0.377978,1
849,36,0.364701,1
600,40,0.417524,1
90,44,0.383653,1
905,42,0.381226,1
473,62,0.487797,1
922,44,0.362669,1
968,44,0.351177,1
937,46,0.382718,1
275,54,0.410929,1
879,60,0.503694,1
506,79,0.568732,1
334,70,0.468105,1
882,78,0.456839,1
593,79,0.372055,1
974,76,0.356229,1
411,83,0.362462,1
479,99,0.44334,1
886,101,0.417137,1
590,104,0.381715,1
531,150,0.602473,1
976,123,0.452363,1
930,140,0.475605,1
976,138,0.359767,1
818,143,0.382405,1
398,162,0.417526,1
448,160,0.353078,1
802,163,0.477855,1
448,168,0.35194,1
673,168,0.369438,1
865,192,0.452344,1
988,173,0.359747,1
809,181,0.628548,1
982,176,0.352163,1
218,181,0.354288,1
681,193,0.411045,1
980,195,0.514256,1
779,195,0.50994,1
931,195,0.406783,1
278,205,0.423227,1
171,210,0.412963,1
677,212,0.475169,1
225,218,0.425077,1
104,219,0.361764,1
278,224,0.363288,1
150,228,0.391257,1
979,233,0.423658,1
531,246,0.485977,1
706,247,0.430899,1
667,253,0.56588,1
134,252,0.358457,1
221,258,0.406463,1
629,257,0.47177,1
252,258,0.39571,1
424,259,0.392504,1
38,270,0.425167,1
351,268,0.437629,1
664,272,0.556791,1
873,272,0.42864,1
714,268,0.353007,1
984,277,0.469242,1
364,272,0.355362,1
423,277,0.419943,1
487,283,0.622356,1
60,278,0.36859,1
310,282,0.352001,1
37,286,0.369089,1
599,287,0.379195,1
857,288,0.356585,1
664,294,0.583094,1
960,291,0.398482,1
126,292,0.360407,1
760,299,0.407542,1
66,303,0.367028,1
718,303,0.38071,1
786,303,0.416567,1
325,310,0.429588,1
930,316,0.374313,1
984,321,0.391584,1
65,322,0.376347,1
442,329,0.439606,1
528,323,0.371689,1
715,322,0.36725,1
720,335,0.397938,1
160,350,0.461853,1
875,352,0.411457,1
728,355,0.390603,1
500,354,0.37779,1
96,360,0.420873,1
851,359,0.405577,1
447,360,0.363403,1
162,375,0.43122,1
320,377,0.490427,1
353,384,0.482444,1
488,377,0.380514,1
550,381,0.440156,1
984,379,0.432476,1
230,383,0.393712,1
840,389,0.428085,1
68,395,0.459713,1
439,394,0.493355,1
634,391,0.421349,1
301,394,0.443161,1
356,404,0.427623,1
992,402,0.365948,1
398,410,0.386539,1
549,408,0.389229,1
366,410,0.354988,1
587,418,0.517807,1
53,423,0.459083,1
851,420,0.377787,1
551,428,0.367867,1
986,433,0.399857,1
789,439,0.392125,1
842,439,0.399453,1
171,460,0.574616,1
307,449,0.37792,1
336,456,0.457673,1
986,456,0.46923,1
947,451,0.396467,1
954,454,0.351036,1
512,461,0.474203,1
739,458,0.393152,1
620,458,0.357397,1
67,465,0.406031,1
619,475,0.570258,1
732,473,0.487406,1
105,485,0.460976,1
16,488,0.417367,1
889,487,0.375477,1
443,495,0.360312,1
820,496,0.353503,1
524,502,0.406832,1
696,506,0.414748,1
858,505,0.399027,1
252,512,0.463656,1
732,504,0.357475,1
947,504,0.375926,1
418,510,0.351207,1
558,515,0.429916,1
631,513,0.363569,1
434,515,0.399543,1
990,520,0.43847,1
174,529,0.506125,1
414,518,0.352861,1
368,525,0.373861,1
116,534,0.510134,1
673,530,0.485705,1
150,528,0.38149,1
754,541,0.380743,1
860,539,0.352968,1
228,554,0.594649,1
996,540,0.352892,1
166,542,0.358001,1
360,543,0.368158,1
674,542,0.350928,1
871,552,0.420632,1
862,561,0.389222,1
356,559,0.413841,1
96,562,0.372114,1
27,568,0.456057,1
410,573,0.363576,1
930,578,0.42681,1
723,576,0.39479,1
126,596,0.589653,1
755,584,0.430006,1
1002,590,0.466854,1
396,588,0.445953,1
25,594,0.413656,1
86,593,0.356844,1
596,593,0.396227,1
632,592,0.359983,1
706,596,0.360768,1
929,600,0.386054,1
67,601,0.408459,1
342,599,0.376073,1
30,620,0.673979,1
860,639,0.564099,1
905,608,0.387605,1
423,614,0.359967,1
1001,616,0.373761,1
907,624,0.473595,1
582,639,0.456357,1
893,644,0.493205,1
420,642,0.395857,1
568,642,0.4193,1
284,661,0.667863,1
515,646,0.43718,1
24,648,0.383993,1
45,652,0.460737,1
580,654,0.435094,1
65,655,0.387629,1
748,659,0.355752,1
424,661,0.378423,1
587,668,0.372893,1
895,667,0.434629,1
827,672,0.379501,1
32,678,0.436994,1
926,671,0.396906,1
72,679,0.498434,1
344,684,0.388876,1
814,726,0.551261,1
846,686,0.352674,1
289,692,0.416748,1
868,740,0.594262,1
435,695,0.365076,1
900,801,0.695065,1
40,706,0.468524,1
156,707,0.400806,1
478,705,0.360147,1
559,707,0.371946,1
574,708,0.368399,1
428,713,0.370964,1
962,713,0.373102,1
134,732,0.655344,1
576,719,0.356325,1
521,727,0.427016,1
752,723,0.437634,1
952,728,0.350244,1
963,735,0.477812,1
986,739,0.434968,1
332,735,0.363956,1
446,742,0.413705,1
20,747,0.503474,1
522,742,0.374424,1
280,744,0.361172,1
185,757,0.541919,1
310,755,0.582339,1
153,771,0.581609,1
392,771,0.482361,1
445,762,0.398214,1
311,776,0.400327,1
966,776,0.419357,1
56,785,0.551726,1
975,780,0.35567,1
109,788,0.447539,1
774,799,0.471403,1
168,789,0.44135,1
17,800,0.44947,1
40,814,0.480017,1
160,808,0.391479,1
187,808,0.447511,1
854,810,0.435802,1
986,807,0.374264,1
75,812,0.495315,1
956,812,0.425581,1
17,819,0.376577,1
322,818,0.357534,1
430,818,0.360445,1
162,820,0.370563,1
446,821,0.389416,1
192,822,0.352086,1
469,822,0.401543,1
761,842,0.461626,1
119,830,0.442081,1
484,824,0.361493,1
812,824,0.376688,1
28,833,0.418266,1
333,834,0.439419,1
951,847,0.502493,1
627,836,0.363778,1
313,846,0.497316,1
77,849,0.435406,1
400,845,0.434814,1
343,849,0.413591,1
21,853,0.498644,1
968,848,0.35252,1
52,858,0.415392,1
833,861,0.407846,1
940,856,0.392784,1
351,860,0.357043,1
157,863,0.38273,1
328,865,0.365773,1
427,866,0.370955,1
368,877,0.565033,1
402,868,0.357634,1
73,880,0.411614,1
331,875,0.372275,1
426,874,0.356159,1
898,878,0.399789,1
939,875,0.365544,1
118,876,0.364633,1
744,884,0.461395,1
94,882,0.353455,1
346,892,0.482108,1
166,885,0.397249,1
596,885,0.368249,1
512,900,0.529976,1
794,892,0.373772,1
930,890,0.37081,1
896,913,0.537703,1
90,899,0.415397,1
426,895,0.354148,1
126,897,0.394213,1
936,896,0.354132,1
384,915,0.536967,1
743,904,0.404353,1
102,904,0.396199,1
757,931,0.515893,1
381,966,0.721784,1
795,913,0.455801,1
1003,912,0.404992,1
978,914,0.350715,1
189,919,0.37872,1
969,923,0.377126,1
726,930,0.37279,1
872,941,0.417197,1
511,934,0.384032,1
974,946,0.382618,1
714,955,0.424587,1
731,973,0.44856,1
883,962,0.368794,1
973,968,0.496998,1
858,981,0.376668,1
879,983,0.421692,1
712,999,0.455308,1
740,1004,0.365645,1
871,1006,0.423406,1
292,302,0.352285,2
391,434,0.637174,2
332,161,0.55687,3
217,172,0.459415,5
131,318,0.439887,5
230,242,0.524893,5
314,396,0.627961,3
241,124,0.51932,5
696,214,0.640806,3
716,429,0.71106,3
817,42,0.650598,2
898,46,0.623212,3
815,243,0.473168,4
727,186,0.558622,4
761,115,0.499935,4
800,491,0.494272,4
948,129,0.507668,5
762,76,0.432428,5
711,250,0.565406,5
682,534,0.537963,4
695,589,0.524734,4
673,690,0.601324,4
724,662,0.528831,4
681,805,0.585407,4
606,921,0.552792,3
569,769,0.527024,4
590,854,0.522042,4
444,981,0.655075,4
626,734,0.717016,4
689,831,0.466428,4
533,877,0.511631,4
498,879,0.578125,4
422,916,0.682349,4
779,19,0.477243,1
846,16,0.356657,1
718,24,0.399083,1
907,20,0.383414,1
939,42,0.46284,1
86,33,0.361641,1
547,34,0.403365,1
620,43,0.398583,1
761,42,0.359277,1
853,52,0.607692,1
966,66,0.57037,1
241,69,0.547148,1
608,75,0.427059,1
180,69,0.378834,1
638,79,0.428575,1
187,89,0.483519,1
230,86,0.35212,1
863,94,0.508065,1
233,102,0.493961,1
954,99,0.368124,1
345,101,0.410705,1
300,112,0.377807,1
878,115,0.369319,1
319,120,0.422024,1
343,119,0.407827,1
748,116,0.360501,1
180,123,0.389229,1
224,121,0.405525,1
634,124,0.474903,1
875,136,0.592813,1
542,125,0.394823,1
369,128,0.35303,1
996,128,0.3519,1
678,136,0.505289,1
709,136,0.422654,1
774,135,0.401549,1
838,146,0.616047,1
584,142,0.370638,1
374,145,0.376481,1
298,150,0.505021,1
923,154,0.368743,1
136,158,0.383071,1
800,161,0.368525,1
749,176,0.534998,1
301,169,0.461039,1
180,178,0.367872,1
882,186,0.425483,1
508,190,0.36458,1
390,198,0.386267,1
574,195,0.403761,1
847,195,0.428031,1
320,195,0.384984,1
657,195,0.412294,1
293,208,0.513411,1
753,199,0.382027,1
847,217,0.387863,1
500,217,0.391799,1
745,220,0.406822,1
881,220,0.417775,1
496,239,0.424611,1
883,243,0.546551,1
190,240,0.48986,1
578,240,0.354472,1
916,241,0.363233,1
565,251,0.420329,1
583,271,0.453706,1
195,264,0.486176,1
572,266,0.382982,1
881,274,0.443155,1
630,272,0.351743,1
782,303,0.591217,1
694,279,0.387372,1
947,282,0.383823,1
271,286,0.471266,1
675,307,0.53879,1
742,302,0.350172,1
78,306,0.447506,1
836,306,0.352163,1
478,308,0.361052,1
539,310,0.355243,1
290,320,0.424896,1
743,317,0.500818,1
840,339,0.48156,1
542,319,0.370069,1
954,327,0.520275,1
316,322,0.35778,1
580,348,0.521477,1
594,339,0.354447,1
694,344,0.403558,1
803,382,0.497705,1
139,356,0.391292,1
761,359,0.397544,1
95,359,0.372645,1
313,360,0.353303,1
304,367,0.392089,1
972,373,0.422571,1
70,376,0.352919,1
684,390,0.382157,1
687,410,0.359391,1
712,410,0.357238,1
548,414,0.351529,1
390,419,0.380868,1
830,419,0.37186,1
751,424,0.35941,1
888,425,0.399475,1
321,430,0.399126,1
817,447,0.395135,1
258,452,0.365727,1
144,463,0.453092,1
575,457,0.396308,1
754,458,0.396769,1
844,460,0.350933,1
325,485,0.420842,1
568,486,0.356645,1
184,490,0.434146,1
700,495,0.411266,1
563,499,0.419075,1
748,511,0.498174,1
247,528,0.50259,1
823,514,0.397808,1
898,514,0.3501,1
554,537,0.402967,1
459,538,0.443171,1
650,554,0.594843,1
573,565,0.370077,1
935,580,0.515666,1
188,583,0.446495,1
21,584,0.362159,1
651,584,0.361489,1
508,602,0.457024,1
535,599,0.459188,1
446,598,0.360528,1
196,608,0.397652,1
585,608,0.477118,1
99,608,0.465208,1
271,608,0.355925,1
647,619,0.503642,1
533,615,0.431881,1
947,629,0.480973,1
772,627,0.379871,1
467,629,0.385477,1
160,638,0.376567,1
249,643,0.527403,1
80,647,0.450779,1
771,646,0.440211,1
719,644,0.357049,1
582,647,0.376446,1
597,648,0.384265,1
661,657,0.413854,1
598,665,0.582541,1
851,664,0.437418,1
75,663,0.380352,1
272,666,0.353474,1
558,684,0.416146,1
422,688,0.391533,1
348,708,0.443045,1
626,708,0.56891,1
550,707,0.393961,1
172,718,0.419795,1
452,727,0.362072,1
557,740,0.501246,1
824,736,0.355,1
709,747,0.407773,1
824,744,0.359834,1
654,747,0.360588,1
527,757,0.432837,1
746,756,0.354829,1
593,762,0.456668,1
529,776,0.476405,1
747,774,0.422683,1
183,778,0.4191,1
414,778,0.435257,1
596,778,0.376094,1
681,782,0.601318,1
537,793,0.508172,1
842,790,0.425701,1
516,821,0.603874,1
597,804,0.490691,1
975,797,0.505352,1
737,800,0.418132,1
412,798,0.354882,1
633,802,0.379298,1
162,802,0.351513,1
191,810,0.454417,1
836,809,0.411596,1
483,822,0.528091,1
546,814,0.424601,1
196,822,0.356779,1
313,833,0.414443,1
392,842,0.385477,1
449,841,0.391379,1
802,842,0.396287,1
874,850,0.388194,1
453,870,0.497427,1
16,873,0.381848,1
662,878,0.408578,1
22,884,0.43833,1
506,912,0.572436,1
34,914,0.43687,1
386,904,0.350928,1
323,976,0.576114,1
965,962,0.402914,1
579,979,0.58372,1
31,977,0.387277,1
38,976,0.363011,1
371,1004,0.534403,1
949,1004,0.529596,1
237,141,0.648406,4
62,195,0.476749,4
397,116,0.591297,4
322,380,0.656256,5
678,352,0.428658,4
739,225,0.480402,5
808,648,0.600548,2
352,608,0.519058,5
216,917,0.535286,5
888,891,0.641469,3
982,979,0.762516,3
953,744,0.564143,4
925,845,0.684336,5
925,845,0.684336,5
898,817,0.39286,5
306,20,0.350034,1
350,22,0.352487,1
427,32,0.471042,1
210,35,0.369244,1
918,37,0.564411,1
301,49,0.408402,1
241,51,0.372658,1
428,52,0.358043,1
742,60,0.351759,1
69,69,0.429795,1
577,70,0.427372,1
300,83,0.410788,1
340,82,0.350325,1
268,85,0.383227,1
576,90,0.367801,1
52,104,0.392472,1
48,134,0.412151,1
58,120,0.362764,1
156,129,0.360204,1
821,140,0.453775,1
128,140,0.365831,1
309,149,0.410962,1
77,150,0.36683,1
23,161,0.449261,1
815,157,0.373193,1
957,167,0.400306,1
44,167,0.355069,1
167,170,0.392433,1
372,172,0.421988,1
835,175,0.390402,1
783,182,0.367741,1
545,204,0.378013,1
516,209,0.369687,1
226,217,0.365541,1
34,218,0.391441,1
33,257,0.448463,1
199,234,0.38716,1
339,250,0.468928,1
240,248,0.362731,1
307,253,0.396751,1
185,258,0.445835,1
842,267,0.466021,1
238,270,0.396125,1
525,275,0.391182,1
292,279,0.408447,1
765,285,0.389701,1
18,292,0.451301,1
47,296,0.548526,1
116,292,0.35177,1
529,294,0.411993,1
291,302,0.473248,1
769,300,0.38329,1
863,306,0.377444,1
86,308,0.382698,1
256,318,0.35248,1
738,319,0.359444,1
288,322,0.409716,1
663,326,0.43235,1
540,328,0.354056,1
321,343,0.41638,1
828,342,0.379724,1
656,345,0.373155,1
734,349,0.383188,1
298,354,0.369637,1
773,354,0.387716,1
124,362,0.368815,1
253,378,0.354607,1
820,392,0.44784,1
758,391,0.486326,1
372,395,0.381713,1
530,405,0.364597,1
20,408,0.388821,1
839,421,0.415185,1
483,427,0.394864,1
769,437,0.424281,1
841,439,0.531925,1
48,436,0.36512,1
815,465,0.401458,1
25,484,0.539759,1
747,466,0.407811,1
237,488,0.369104,1
919,489,0.371046,1
52,490,0.350607,1
389,511,0.39548,1
497,526,0.427019,1
546,525,0.358115,1
552,529,0.372103,1
210,535,0.361808,1
399,538,0.382988,1
630,543,0.451818,1
521,570,0.575226,1
452,550,0.355482,1
887,556,0.366569,1
565,561,0.41354,1
631,563,0.45317,1
316,571,0.4062,1
709,574,0.391538,1
886,573,0.372716,1
75,579,0.408877,1
565,581,0.48426,1
458,584,0.368201,1
534,589,0.402326,1
792,603,0.542461,1
637,598,0.411947,1
318,603,0.384373,1
988,606,0.41181,1
514,614,0.384164,1
321,621,0.426892,1
499,627,0.411028,1
805,627,0.523408,1
988,633,0.413023,1
788,651,0.39628,1
20,654,0.42998,1
987,652,0.477684,1
291,656,0.453916,1
494,655,0.463532,1
323,667,0.374732,1
631,670,0.369655,1
998,670,0.362964,1
427,698,0.484245,1
317,691,0.413076,1
449,695,0.410701,1
631,719,0.552607,1
71,703,0.435092,1
790,715,0.366643,1
788,733,0.470808,1
954,729,0.359285,1
381,756,0.505626,1
21,743,0.423409,1
627,745,0.381158,1
474,746,0.351819,1
667,753,0.687399,1
39,758,0.429632,1
924,766,0.44039,1
550,768,0.352796,1
254,772,0.368856,1
567,782,0.454963,1
662,780,0.367367,1
490,789,0.48971,1
381,797,0.438991,1
374,788,0.355875,1
610,790,0.361386,1
522,798,0.520345,1
571,807,0.465663,1
244,801,0.365589,1
839,806,0.437334,1
482,813,0.413674,1
910,818,0.395995,1
479,830,0.431657,1
99,833,0.36506,1
185,833,0.398315,1
182,848,0.45816,1
545,850,0.454989,1
65,856,0.395627,1
610,859,0.357644,1
429,873,0.545309,1
524,866,0.352007,1
889,872,0.362812,1
91,878,0.384757,1
536,893,0.481551,1
628,910,0.380743,1
47,920,0.424181,1
657,931,0.377085,1
902,931,0.380969,1
