@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute Class {1,2,3,4,5}

@data
219,492,0.389715,1
972,494,0.453977,1
897,497,0.467567,1
264,512,0.643177,1
311,503,0.421323,1
200,500,0.358023,1
110,506,0.366737,1
351,506,0.410345,1
390,512,0.367925,1
142,526,0.496128,1
902,522,0.448549,1
748,521,0.362237,1
180,548,0.470607,1
294,536,0.416398,1
387,538,0.472772,1
422,544,0.535101,1
472,542,0.358824,1
918,543,0.387153,1
670,555,0.412452,1
908,576,0.413407,1
315,564,0.394439,1
897,565,0.362164,1
94,577,0.448275,1
425,576,0.402939,1
221,594,0.427421,1
96,590,0.359835,1
335,599,0.475348,1
920,593,0.367617,1
303,600,0.405873,1
894,605,0.392275,1
462,602,0.366711,1
863,613,0.38144,1
121,627,0.437098,1
920,632,0.510061,1
783,631,0.514032,1
678,638,0.363695,1
132,659,0.371403,1
408,658,0.352318,1
410,667,0.388613,1
906,665,0.362447,1
896,688,0.468147,1
561,690,0.393612,1
401,697,0.372325,1
599,699,0.427448,1
915,708,0.356822,1
948,711,0.397601,1
631,717,0.419424,1
981,725,0.442254,1
669,743,0.553804,1
428,729,0.383816,1
787,744,0.508421,1
396,736,0.350042,1
460,741,0.452818,1
756,749,0.396014,1
707,767,0.515727,1
854,757,0.356458,1
862,769,0.376121,1
775,791,0.522464,1
893,775,0.377938,1
461,776,0.361355,1
371,803,0.557746,1
819,818,0.578872,1
293,803,0.369848,1
498,807,0.389878,1
917,816,0.65753,1
993,822,0.541242,1
19,830,0.472119,1
384,820,0.380872,1
622,817,0.454856,1
639,828,0.463739,1
913,837,0.395859,1
672,843,0.582916,1
564,853,0.508593,1
86,846,0.438485,1
302,843,0.361888,1
410,850,0.550124,1
54,852,0.402649,1
991,857,0.418395,1
825,882,0.608781,1
254,856,0.359119,1
528,859,0.400534,1
785,859,0.408558,1
184,869,0.386038,1
645,866,0.37246,1
43,881,0.599167,1
74,872,0.370913,1
201,875,0.410319,1
571,884,0.467709,1
920,873,0.357034,1
920,886,0.355571,1
323,916,0.534479,1
788,890,0.387418,1
71,899,0.388347,1
881,904,0.372619,1
856,914,0.49566,1
362,909,0.370791,1
615,922,0.508911,1
676,915,0.365932,1
27,932,0.4624,1
58,929,0.360108,1
916,936,0.404549,1
210,934,0.356493,1
674,940,0.533666,1
95,967,0.551251,1
66,948,0.457707,1
210,946,0.362557,1
719,950,0.430323,1
118,949,0.371364,1
294,955,0.357077,1
918,960,0.498339,1
210,960,0.389684,1
597,958,0.375015,1
606,958,0.357584,1
676,960,0.414837,1
118,974,0.506813,1
38,982,0.520915,1
891,965,0.482673,1
984,963,0.390987,1
234,965,0.384411,1
545,975,0.498718,1
995,978,0.462269,1
294,970,0.372479,1
427,992,0.565336,1
616,971,0.40498,1
714,977,0.504866,1
668,980,0.487057,1
916,997,0.575847,1
576,984,0.381805,1
847,989,0.381153,1
798,991,0.353428,1
144,1004,0.480492,1
706,1001,0.361306,1
590,1006,0.478385,1
841,1007,0.472507,1
362,196,0.662118,4
493,62,0.658048,5
482,37,0.631692,5
583,200,0.528885,4
386,397,0.69703,4
439,21,0.665181,5
559,145,0.558765,4
169,609,0.479258,4
95,284,0.588388,4
134,275,0.588218,4
710,35,0.646028,4
251,26,0.530686,1
335,37,0.626117,1
530,16,0.443073,1
769,18,0.438228,1
977,19,0.402227,1
1004,20,0.380789,1
92,21,0.405026,1
896,22,0.364408,1
567,33,0.498747,1
824,41,0.455244,1
516,33,0.600458,1
920,30,0.365347,1
772,56,0.603243,1
292,48,0.422788,1
547,51,0.377569,1
947,51,0.466953,1
383,58,0.632978,1
882,93,0.582703,1
620,60,0.396604,1
817,65,0.55745,1
989,101,0.567724,1
440,66,0.350028,1
313,75,0.457371,1
204,92,0.578898,1
143,86,0.633483,1
834,86,0.500032,1
929,90,0.453671,1
416,83,0.375222,1
816,86,0.400235,1
352,94,0.469819,1
408,91,0.354288,1
32,92,0.355932,1
428,105,0.454539,1
675,102,0.371602,1
71,109,0.40416,1
346,122,0.455528,1
19,132,0.513141,1
410,141,0.517887,1
453,129,0.4292,1
641,130,0.42192,1
909,141,0.426997,1
236,140,0.36507,1
773,145,0.421932,1
851,153,0.468611,1
680,148,0.351456,1
998,151,0.374411,1
444,155,0.39472,1
875,168,0.556708,1
326,168,0.459362,1
478,165,0.372538,1
1004,169,0.378378,1
924,187,0.511131,1
453,179,0.357928,1
740,176,0.357233,1
778,177,0.403619,1
823,179,0.366315,1
638,180,0.358743,1
633,194,0.394039,1
837,199,0.540507,1
814,221,0.43133,1
283,200,0.381973,1
960,210,0.455392,1
192,223,0.427367,1
437,248,0.773559,1
633,216,0.410588,1
27,231,0.463815,1
396,223,0.423974,1
946,232,0.548822,1
256,227,0.399839,1
923,222,0.369399,1
493,227,0.409264,1
964,239,0.369578,1
761,250,0.587334,1
494,247,0.389139,1
382,247,0.401855,1
851,250,0.556698,1
160,262,0.479161,1
21,283,0.569558,1
511,276,0.453687,1
917,270,0.446824,1
222,279,0.541485,1
313,276,0.417919,1
774,273,0.353036,1
902,307,0.704201,1
173,284,0.417509,1
770,285,0.510111,1
544,284,0.356043,1
124,299,0.525994,1
805,307,0.429851,1
579,322,0.568591,1
158,322,0.694817,1
512,315,0.444517,1
767,308,0.387505,1
414,309,0.3751,1
367,320,0.455439,1
134,316,0.362015,1
207,316,0.400872,1
98,320,0.367206,1
457,323,0.452742,1
886,329,0.54553,1
983,328,0.412124,1
102,332,0.401585,1
263,338,0.424795,1
389,338,0.391243,1
493,334,0.353585,1
956,374,0.695636,1
444,394,0.561275,1
524,345,0.354951,1
132,354,0.379318,1
19,354,0.481882,1
282,366,0.486344,1
986,352,0.365061,1
648,353,0.354669,1
740,364,0.443523,1
773,376,0.459178,1
141,377,0.407572,1
195,381,0.424203,1
587,380,0.44677,1
837,382,0.593748,1
623,376,0.362006,1
917,403,0.491904,1
645,403,0.447725,1
822,404,0.412015,1
507,409,0.473895,1
872,413,0.558329,1
984,434,0.496134,1
215,420,0.360549,1
775,455,0.53116,1
825,443,0.509182,1
485,459,0.475768,1
302,447,0.378449,1
346,474,0.546872,1
440,544,0.706703,1
390,458,0.35971,1
862,462,0.357153,1
163,477,0.429832,1
398,484,0.482946,1
809,481,0.446585,1
248,486,0.356624,1
286,511,0.489136,1
820,511,0.431672,1
82,493,0.36822,1
787,499,0.41868,1
500,523,0.470387,1
577,504,0.35536,1
980,511,0.358906,1
772,518,0.353812,1
773,529,0.432771,1
732,552,0.502022,1
804,566,0.492016,1
565,558,0.406097,1
520,572,0.460676,1
342,570,0.46659,1
694,574,0.383673,1
80,575,0.400271,1
736,577,0.475905,1
376,580,0.428755,1
566,587,0.484061,1
248,595,0.440476,1
409,604,0.541816,1
702,596,0.414796,1
485,624,0.51041,1
829,605,0.531142,1
557,610,0.427198,1
301,630,0.509948,1
774,621,0.377088,1
734,633,0.42781,1
349,630,0.35369,1
16,632,0.380951,1
830,646,0.439272,1
554,646,0.365029,1
800,646,0.375044,1
441,659,0.407449,1
511,656,0.392428,1
794,666,0.498878,1
393,665,0.481512,1
693,669,0.411445,1
428,669,0.350649,1
246,677,0.470769,1
560,676,0.404501,1
415,724,0.653578,1
704,697,0.56355,1
817,685,0.37752,1
564,691,0.384653,1
390,701,0.423352,1
526,706,0.364513,1
735,720,0.456553,1
852,721,0.496598,1
491,717,0.403076,1
368,811,0.644536,1
773,729,0.393952,1
809,728,0.363751,1
599,763,0.515986,1
541,732,0.352884,1
297,741,0.416826,1
773,744,0.426668,1
877,744,0.441599,1
640,746,0.397544,1
464,748,0.369843,1
497,750,0.388173,1
244,791,0.675927,1
738,755,0.361323,1
778,765,0.495992,1
175,767,0.378478,1
518,777,0.609915,1
454,770,0.415129,1
909,790,0.609615,1
872,772,0.357572,1
879,776,0.369044,1
82,778,0.363953,1
466,799,0.530832,1
754,798,0.401824,1
335,801,0.369548,1
615,823,0.452863,1
772,816,0.474635,1
920,818,0.435294,1
746,823,0.488993,1
496,833,0.542748,1
314,830,0.35043,1
405,837,0.457189,1
942,836,0.459613,1
795,854,0.516396,1
191,839,0.446721,1
538,841,0.361634,1
697,859,0.41489,1
144,864,0.469485,1
123,864,0.388816,1
233,872,0.438107,1
892,872,0.363417,1
76,877,0.359952,1
301,880,0.426881,1
754,894,0.511425,1
673,945,0.58476,1
111,884,0.382427,1
142,886,0.402303,1
289,934,0.539517,1
598,898,0.427756,1
895,890,0.469934,1
180,902,0.53353,1
940,900,0.35923,1
388,914,0.476793,1
45,915,0.435993,1
736,921,0.460807,1
994,925,0.525529,1
511,922,0.418305,1
413,940,0.441612,1
196,979,0.730777,1
492,954,0.390411,1
993,967,0.530508,1
29,986,0.590688,1
246,959,0.369572,1
779,961,0.375848,1
242,970,0.362285,1
370,979,0.505652,1
732,979,0.44488,1
467,987,0.47354,1
625,989,0.373455,1
136,999,0.504719,1
402,987,0.359034,1
702,987,0.372092,1
379,999,0.397369,1
831,1003,0.452325,1
369,118,0.722909,4
207,175,0.692195,5
419,344,0.63398,4
594,317,0.785972,2
661,268,0.794298,2
622,174,0.65811,4
537,65,0.569669,4
560,477,0.597601,3
694,268,0.610791,4
781,57,0.74011,3
814,421,0.775729,3
960,596,0.75919,3
850,573,0.560749,3
54,32,0.604527,1
176,30,0.640575,1
263,52,0.628308,1
444,16,0.35536,1
613,22,0.548044,1
800,19,0.5864,1
901,21,0.38199,1
135,36,0.461049,1
987,26,0.518813,1
477,28,0.377471,1
893,104,0.729617,1
494,36,0.419593,1
244,36,0.359816,1
882,37,0.415083,1
550,43,0.49923,1
608,48,0.363704,1
926,47,0.362531,1
346,51,0.379228,1
922,58,0.36788,1
144,60,0.351132,1
46,67,0.471526,1
453,82,0.624251,1
611,82,0.631683,1
801,77,0.588987,1
180,69,0.462968,1
231,89,0.505406,1
555,82,0.48848,1
983,78,0.372838,1
71,98,0.422577,1
752,100,0.44574,1
484,137,0.659412,1
649,125,0.538179,1
198,125,0.541218,1
265,110,0.407949,1
139,122,0.471203,1
591,120,0.365779,1
755,135,0.45752,1
26,132,0.50909,1
409,129,0.357577,1
169,162,0.509875,1
420,177,0.564963,1
664,161,0.424103,1
149,162,0.390803,1
563,178,0.613758,1
688,169,0.436569,1
718,195,0.599562,1
32,182,0.360517,1
94,186,0.411165,1
286,198,0.69497,1
388,186,0.374028,1
128,201,0.506655,1
205,192,0.351681,1
888,197,0.449207,1
454,242,0.619709,1
26,209,0.382768,1
159,213,0.373207,1
225,215,0.371571,1
646,217,0.372363,1
390,237,0.511369,1
109,221,0.381999,1
517,226,0.454782,1
941,234,0.560299,1
54,225,0.410725,1
553,224,0.473614,1
301,224,0.359564,1
989,235,0.482318,1
179,235,0.505381,1
803,230,0.35429,1
92,238,0.413893,1
808,243,0.487082,1
152,245,0.358076,1
833,261,0.735348,1
62,262,0.427733,1
187,264,0.390272,1
358,271,0.407562,1
769,268,0.362475,1
532,304,0.592036,1
778,270,0.362568,1
81,274,0.354652,1
124,277,0.475778,1
150,284,0.352626,1
881,289,0.402188,1
404,296,0.402067,1
816,316,0.637804,1
920,310,0.648305,1
486,305,0.398154,1
126,314,0.483707,1
421,304,0.382808,1
306,314,0.449477,1
88,315,0.354736,1
448,320,0.496217,1
620,314,0.355022,1
20,334,0.471484,1
884,344,0.525985,1
450,341,0.384994,1
203,351,0.510557,1
609,362,0.408443,1
294,363,0.459868,1
67,378,0.474981,1
117,374,0.439088,1
739,373,0.475437,1
334,373,0.3577,1
922,372,0.359336,1
615,384,0.430326,1
421,385,0.37949,1
252,386,0.351923,1
787,391,0.412497,1
534,390,0.354806,1
276,392,0.350963,1
328,397,0.363364,1
171,406,0.525563,1
982,402,0.481021,1
54,409,0.382503,1
613,412,0.382792,1
484,428,0.515972,1
939,424,0.372661,1
96,426,0.419343,1
561,428,0.392349,1
874,433,0.429151,1
273,439,0.503259,1
659,461,0.545548,1
58,439,0.429402,1
189,455,0.467687,1
86,453,0.418886,1
924,456,0.415072,1
594,455,0.370016,1
678,456,0.354396,1
537,464,0.449558,1
227,475,0.46473,1
738,470,0.493955,1
23,481,0.596262,1
486,475,0.353875,1
995,476,0.383355,1
104,486,0.36042,1
606,490,0.437828,1
43,494,0.38154,1
213,507,0.414024,1
301,496,0.383748,1
171,500,0.391248,1
640,507,0.426406,1
751,513,0.458888,1
17,508,0.407318,1
489,521,0.544936,1
818,522,0.391586,1
186,522,0.360442,1
630,523,0.365393,1
242,541,0.484901,1
912,533,0.442304,1
110,553,0.472567,1
150,532,0.354666,1
74,545,0.417203,1
149,564,0.536288,1
304,544,0.447626,1
718,540,0.350222,1
725,543,0.382782,1
423,546,0.391164,1
618,551,0.480937,1
846,548,0.38763,1
965,554,0.428872,1
419,564,0.457146,1
718,561,0.369652,1
21,584,0.489276,1
293,610,0.567212,1
376,590,0.350055,1
37,594,0.395128,1
76,602,0.3975,1
905,612,0.50225,1
44,619,0.525508,1
403,614,0.36362,1
754,612,0.350198,1
626,620,0.362283,1
49,641,0.419117,1
94,638,0.350579,1
23,647,0.441715,1
762,653,0.406044,1
264,655,0.435273,1
412,664,0.462773,1
896,659,0.375989,1
286,660,0.353978,1
338,677,0.44649,1
826,664,0.408984,1
34,667,0.413082,1
995,672,0.47156,1
904,667,0.371548,1
264,672,0.401388,1
71,675,0.390531,1
708,680,0.397341,1
159,713,0.550671,1
36,686,0.402586,1
286,690,0.460235,1
867,690,0.361309,1
467,696,0.523644,1
419,702,0.544352,1
20,713,0.443866,1
374,709,0.438246,1
282,709,0.358561,1
652,721,0.44837,1
207,716,0.425508,1
144,728,0.35797,1
131,728,0.448049,1
34,740,0.486533,1
399,743,0.399296,1
467,736,0.444914,1
347,750,0.385188,1
647,761,0.427836,1
46,775,0.483377,1
923,763,0.438503,1
699,770,0.493791,1
125,768,0.446739,1
819,766,0.390593,1
148,772,0.380897,1
418,774,0.416321,1
21,791,0.427506,1
220,788,0.411302,1
452,808,0.432023,1
171,811,0.489936,1
732,805,0.382778,1
374,813,0.39875,1
877,814,0.417283,1
398,823,0.353063,1
114,824,0.373274,1
802,825,0.382592,1
36,847,0.587132,1
430,836,0.412973,1
129,839,0.491852,1
179,848,0.460225,1
768,841,0.427506,1
622,851,0.394992,1
785,865,0.461482,1
302,864,0.360445,1
71,875,0.402851,1
880,879,0.433389,1
88,884,0.369886,1
219,885,0.416493,1
160,890,0.394996,1
676,888,0.379652,1
815,893,0.394611,1
734,892,0.373277,1
106,892,0.365052,1
174,909,0.416448,1
887,907,0.358424,1
96,912,0.376958,1
997,914,0.359306,1
885,922,0.403232,1
310,922,0.396342,1
265,922,0.353934,1
529,924,0.381729,1
680,926,0.379766,1
174,946,0.498887,1
396,935,0.404798,1
477,941,0.391085,1
285,946,0.40471,1
985,955,0.471452,1
665,959,0.377117,1
871,964,0.489545,1
682,980,0.427313,1
968,982,0.448957,1
445,979,0.36699,1
568,1004,0.55149,1
416,1000,0.352554,1
862,1006,0.408849,1
198,38,0.507675,4
166,87,0.66718,4
77,145,0.701229,5
106,260,0.720914,3
385,247,0.683741,5
226,97,0.731337,2
289,449,0.638099,2
38,531,0.772881,4
242,396,0.476263,5
33,57,0.65016,5
665,113,0.588443,5
630,760,0.383056,3
947,979,0.704139,5
462,477,0.535476,5
74,658,0.704003,3
43,792,0.466837,4
338,623,0.667139,5
132,781,0.730014,4
161,16,0.51232,1
764,21,0.615444,1
790,16,0.3896,1
921,27,0.577108,1
971,52,0.590412,1
307,31,0.37761,1
48,44,0.459614,1
630,49,0.47134,1
762,46,0.391302,1
310,50,0.468269,1
734,50,0.393103,1
78,54,0.443454,1
904,52,0.354196,1
384,74,0.494297,1
811,66,0.472591,1
112,80,0.535882,1
681,74,0.364333,1
70,83,0.351579,1
887,142,0.619989,1
304,89,0.35514,1
849,99,0.597225,1
737,109,0.553719,1
480,103,0.553503,1
310,102,0.361404,1
402,111,0.47229,1
584,110,0.352652,1
167,112,0.370322,1
74,117,0.380918,1
311,125,0.364812,1
962,148,0.487332,1
431,130,0.361275,1
1002,139,0.440006,1
158,140,0.432892,1
722,136,0.352008,1
840,159,0.427978,1
633,142,0.366828,1
720,151,0.474711,1
394,152,0.411717,1
307,156,0.405448,1
578,157,0.383413,1
631,194,0.540194,1
166,164,0.350542,1
932,181,0.542406,1
278,176,0.371711,1
167,181,0.392153,1
329,189,0.452096,1
428,184,0.350244,1
756,201,0.398263,1
263,203,0.420002,1
454,206,0.419756,1
352,214,0.380514,1
911,242,0.514598,1
182,220,0.400788,1
262,220,0.361584,1
870,220,0.374889,1
215,223,0.394124,1
472,224,0.439002,1
600,252,0.438645,1
964,275,0.499773,1
694,260,0.383021,1
700,269,0.363863,1
826,272,0.381048,1
25,311,0.759026,1
863,286,0.37154,1
455,301,0.481211,1
366,298,0.475935,1
95,292,0.383109,1
911,295,0.50261,1
62,293,0.364784,1
315,298,0.54037,1
663,325,0.543519,1
723,306,0.370163,1
540,309,0.383609,1
73,322,0.555725,1
933,314,0.43154,1
908,314,0.41983,1
372,317,0.359809,1
381,329,0.455632,1
883,334,0.384845,1
324,334,0.388923,1
980,333,0.373885,1
766,344,0.66285,1
944,351,0.407979,1
321,351,0.411171,1
676,353,0.359368,1
480,358,0.350456,1
820,362,0.393461,1
848,363,0.37932,1
212,369,0.391155,1
264,382,0.543043,1
564,381,0.558746,1
693,374,0.425281,1
311,380,0.425668,1
632,431,0.635537,1
982,381,0.37689,1
26,385,0.425496,1
831,411,0.669401,1
86,387,0.443392,1
867,421,0.540637,1
712,393,0.422374,1
133,395,0.406593,1
304,403,0.392543,1
910,396,0.353161,1
46,410,0.352198,1
426,410,0.350962,1
243,420,0.554599,1
68,416,0.361499,1
593,421,0.444356,1
431,427,0.493526,1
141,441,0.477775,1
314,443,0.644624,1
923,440,0.61232,1
44,436,0.421989,1
998,442,0.411361,1
428,444,0.430527,1
64,461,0.564776,1
84,456,0.358452,1
859,464,0.399283,1
907,469,0.458103,1
411,465,0.400359,1
98,489,0.535598,1
837,473,0.423339,1
947,482,0.57414,1
380,477,0.461348,1
297,477,0.396009,1
323,480,0.389381,1
888,493,0.525952,1
535,486,0.413396,1
238,484,0.352499,1
742,484,0.352539,1
642,496,0.455649,1
386,496,0.455364,1
766,496,0.452805,1
846,491,0.357529,1
627,513,0.433088,1
221,514,0.480818,1
542,511,0.435554,1
863,510,0.373726,1
917,514,0.390969,1
653,540,0.511429,1
871,526,0.419077,1
596,529,0.402572,1
782,527,0.363799,1
124,533,0.49627,1
203,537,0.490022,1
413,530,0.37855,1
527,538,0.394088,1
858,538,0.360448,1
913,546,0.438906,1
606,554,0.544409,1
962,542,0.351741,1
856,553,0.410737,1
725,552,0.388269,1
190,557,0.389233,1
262,562,0.409666,1
661,569,0.368661,1
355,569,0.386805,1
720,575,0.498776,1
526,570,0.350095,1
185,575,0.37864,1
891,583,0.39868,1
620,584,0.423505,1
131,591,0.513497,1
